,success,runtime_s,mle,mle_x,rmsd_mle,rmsd_x,rmsd_mle_mean,rmsd_x_mean,rmsd_mle_std,rmsd_x_std,dt_mean
Nelder-Mead,"[True, True, False, False, False, False, True, True, True, False]","[51.163418769836426, 8.766416072845459, 1047.3589391708374, 5456.029803991318, 1639.3821549415588, 2553.2975969314575, 18.81144905090332, 6.672943115234375, 9.985655069351196, 1430.346202135086]","[9795.147988434643, 8552.56917227005, -60153.66300716918, 7912.693052631363, -1473.1646221685696, 8728.392650019527, 632.2911996408238, -3501.2099292488765, -2142.7800330387054, 9284.510889424766]","[[11.735452396191032, 4.889857391888622, 3.999943482504545, 3.9253063654051448, 7.244244981998504, 4.999730503559243, 4.902033558956945, 7.570026412276038, -0.03575212385246617, 1.5635970277337452, 0.18713619450180335, 8.228942782318713, -0.9998825480127378, 3.362253362203699, -9.301029995663981], [9.29571120988237, 0.9517936222606809, 0.5367638150665808, 3.043096683532945, 8.796035942375852, 4.940901118740314, 3.254047151462715, 11.17802440978982, 3.9997260548644604, 2.360634749041658, 1.4697169111909965, 11.921647681461764, -0.9698976042362464, 3.7221261011651245, -9.301029995663981], [8.616359507906454, 1.1931273230828472, -0.2895225308053858, -1.2239972609588037, 5.949041148579213, -0.583269675862812, 2.279066439242987, 11.846159744470945, -1.9795767905292974, 1.9991392038164417, 4.265702951346183, 6.47669905074374, 3.978190165573935, 7.992786441318129, -9.301029995663981], [11.361741259003939, 2.9034829082638924, 3.5004029698122427, 3.983488710137827, 6.362564606118166, 0.008427083009423797, 1.7249879322633723, 11.08511807078752, 1.9152276583253158, 3.1708791352556682, -0.2519502403152156, 10.064951822630746, -0.8466279586160802, 3.0552313232443007, -9.308425843083675], [11.561283273866117, 4.933041817862445, 0.44252929825925447, 2.233298328164219, 6.424618365590289, 3.3547869421040337, 2.8981999581573907, 8.080312808546907, 0.07233987652735581, 2.5472566199959594, 1.370127150270938, 9.837461820558861, 1.3777065292313595, 3.055220694734193, -9.301041667386851], [11.620714105559, 1.4150229391770979, 0.4806491876807346, 0.27552285969341705, 3.001411192068412, 0.9910692843537791, 4.98311227219836, 10.394476368643751, 2.1158025706551413, 1.947582040002863, 4.3783614420862085, 11.998970564570321, 4.006839584008829, 8.994166525939495, -9.301029995663981], [8.435397965590397, 4.242318763384709, 3.8626195669679704, 3.2895796583113404, 4.954263418851582, 2.9361728746296722, 0.6634268918971062, 9.504164589602453, 3.9134559309138135, 0.5194861628962838, -0.07944083323036452, 9.93728768952747, 1.3803712903461172, 6.003076117575846, -9.301029995663981], [8.571746569690205, 4.9997754925164415, 3.074418627851771, 3.9404084882604327, 4.967087066389709, 3.9147461333457785, 4.020552793416085, 7.671231877023928, -1.7549178180640388, 3.9999434032345254, 3.3380425266830382, 11.966408120830991, 4.220939205735844, 3.066355592889687, -9.301029995663981], [7.718957372835698, 4.872813961205896, 3.9880505632546175, 3.9992000336053466, 8.971146433754463, 4.997009084590581, 0.6316172849577499, 7.409145945488097, 2.2226206027689255, 3.9993463022781057, -0.9998668295155727, 7.4656408213444525, -0.9953337148579563, 3.6732526572136788, -9.301029995663981], [11.804797036482146, 2.5279586955039433, -0.8064808622339894, 1.5303738393222124, 3.896417360475835, 1.774643203283354, 4.580348942022182, 11.996002657003821, 3.582078464973085, 0.3659678609823559, 5.0, 10.722898341210255, 4.927349815715745, 5.6645564297033015, -9.301029995663981]]","[921.5109100112732, 2164.0897261758655, 70870.3219056151, 2803.965845814553, 12189.823520614485, 1988.2662484263892, 10084.367698805092, 14217.868827694792, 12859.438931484621, 1432.1480090211498]","[2.6438619756111237, 1.911810630198248, 2.400313494941659, 2.2815385026394543, 2.25645064632799, 2.3296562448613423, 1.7330826834282533, 2.508428025407734, 2.4683832835822446, 2.4748205103228416]",12953.180162366332,2.300834599732089,19954.828835547367,0.26567976388344333,1222.1814579248428
Powell,"[True, True, True, True, True, True, True, True, True, True]","[13.186402082443237, 31.168586015701294, 4.062928199768066, 1.670163869857788, 1.5404107570648193, 11.79734206199646, 22.818227767944336, 33.18481421470642, 2.774244785308838, 7.940287828445435]","[6728.212142280995, 10712.274385966626, -12361.481082439183, -60154.18613337984, -18950.727309324604, 7107.770930401451, 10017.05999542122, -28042.316263847133, -15417.535084210564, 9770.061125723223]","[[7.993863327037731, 3.682410747463589, 0.881447321662592, 0.45844549017481545, 7.033389302192936, 3.8049375485784074, 2.843482180567799, 9.073406673404449, 1.9421626698473191, 2.1020005058051305, 1.2381088354845278, 11.001309101140082, -0.9960387438081969, 4.894203781732493, -9.301080271541045], [9.999683149950942, 2.114865416868833, 1.4871016378387212, 2.5167849292936593, 6.448615506699309, 1.9360083059410822, 2.4116461410961976, 9.311578758569123, 1.9991103867368014, 2.0747519022525087, 2.9142755058298184, 10.12025875998807, 2.2610990762711585, 5.691456901960806, -9.983866282699948], [9.487123694450544, 2.4948653151876883, 1.6696830614791776, 2.534997926106389, 6.248961494615153, 3.2283964211592675, 4.178791874413159, 11.595678983715974, -1.717962174564062, 1.6540115204886998, 3.246258907647296, 10.858737015861221, 4.12602394194339, 6.094897679980911, -9.301090773983926], [11.975115421801817, -0.8714820094459552, 0.3673805654599781, -0.8663582751270844, 8.500069266565289, -0.2692635066342912, 3.530533595358633, 10.497806520697448, 2.649400711113548, 2.5770111833429894, 1.519031319771148, 9.610864525312465, -0.9990945039750029, 8.11993533736778, -9.301152196007882], [8.616486890263907, 2.589351503887342, 0.5545515973220942, 2.7810445226632017, 6.061171445945721, 1.868371252472527, 1.32702644409177, 8.110215347151817, 2.379934053182483, 2.7296120598928706, -0.9999528090402693, 8.715310378757023, 1.4457826393620068, 6.435081243423853, -9.301078452145017], [10.849387581990403, 4.391954395980251, 1.960610886679572, 2.253826819627558, 5.201923973045481, 1.2557318548855272, 2.2311902956592813, 9.23425529259783, 2.841341827032036, 2.215421075239271, 1.3100326368847723, 7.465884014340816, 0.3060373933347777, 3.8421943996763934, -9.301031196732716], [6.834620538459104, 3.3379804287571293, 3.999723370295962, 2.9340828191634882, 7.3127588766507765, 2.6088745867894874, 1.1967260271968914, 10.045580320802628, 1.8185959932631781, 3.9999395076537705, 2.4025273693164078, 11.99918140216341, 0.5410811500860067, 4.3058041388636745, -9.386574371275678], [11.777581120851712, 4.2932602327922735, -0.20982782450757728, 3.223981521636894, 6.221781638661945, 1.0170519740277397, 3.7650010189220504, 9.857752722241251, -1.9999617622388746, 3.365902053686274, 1.1531509615089997, 6.021800250750252, 4.793672705355118, 3.3006230839959754, -9.30108618084452], [7.525418040455846, 4.999906588919852, 3.698831005930527, 1.5405251749211228, 5.589306744721742, 2.6205685388593456, 2.7319474869388634, 9.915692344473271, -0.5163649880080466, -1.5971412836143108, 0.7021878208478387, 7.77530152304005, 0.24578241522193695, 5.6538733231317, -9.301082967681165], [10.583808576062564, 3.037907491820246, 2.769012706789353, 2.2135253994353503, 6.389209607848866, 2.427849894105761, 2.7491178401964937, 10.59086209855325, 2.0770248615401488, 2.234965251212991, 0.013275314030977937, 9.08853389009714, 0.814880817334812, 4.464123710202046, -9.301083907669934]]","[3988.4467561649208, 4.384512479289697, 23078.1399808851, 70870.84503182575, 29667.38620777052, 3608.887968044465, 699.5989030246965, 38758.97516229305, 26134.193982656478, 946.5977727226928]","[1.6960355883910996, 1.3423523089691496, 1.7349663952237917, 2.172697636008892, 1.3441097365655288, 2.132853012282987, 1.7706558767464917, 2.6481987196644505, 2.0846323946172567, 1.5579475025028646]",19775.745627786695,1.848444917097251,21772.003604155423,0.3896726861095806,13.01434075832367
CG,"[False, False, False, False, False, False, False, False, False, False]","[0.3191652297973633, 0.3757510185241699, 2.32340407371521, 2.346637010574341, 3.5454490184783936, 1.9217047691345215, 1.9797630310058594, 1.9389166831970215, 2.056838274002075, 0.4040980339050293]","[3913.8268412829775, 597.0509199744529, -123155.92453684044, -1659676.4182191659, 8518.183226132012, 8518.214122241363, 8518.183430242934, -62363.22803006322, 8518.182571533009, -52024.75915013985]","[[6.6971621761018225, 3.218826013537164, 3.787552651570394, 1.1572062396702691, 4.183214239147954, 3.3800079420401348, 3.906187585402822, 8.685399196321837, 0.07515535222685425, 3.439246321512624, 4.505243336842201, 8.398417440813313, 0.8907332054328788, 4.768182219477495, -3.8260121124859685], [11.294428868029115, 1.4820913749690772, 1.8752651113920142, 2.6201728223268534, 5.143479116043766, 4.983027802673856, 1.9252438283264872, 8.597625625738354, 2.412508880109229, 3.0307579039666845, 1.7697977302632382, 9.00167349122369, -0.9885006938948298, 7.988591478398505, -8.856080492697584], [8.586931956212883, 1.1666471446425966, -0.28105790448023005, -1.2328930876041193, 6.284787406831988, -0.5861451234801087, 2.308498784637516, 11.466307293041762, -1.960426110152313, 1.9853228798156435, 4.057082100882194, 6.40687836497124, 4.043419980931053, 7.597253265345354, -9.440191895197218], [7.829439308441524, 3.0866673060841228, 0.9108082689094839, 2.9595614724316133, 8.327201473173643, -0.3661769319807608, -0.7430749042011648, 10.646411437632525, 2.273533377437797, -1.2757102948206192, -1.0909849590810052, 10.912356887142385, -0.15123817603288375, 4.90684932579779, -9.989584120552783], [9.658884156436331, 1.3320400289759227, -2.7599513554005313, 2.061447001478453, 5.450075740743108, 1.310741991069174, -0.8252018701732621, 7.783325122985853, -1.439555642958808, -0.6822744972857825, 0.40696117139446797, 4.307376157123976, -2.1073730391393437, 3.6074742985059656, -8.074707467640067], [7.5678193446776545, 4.071914855532669, 3.8104429160687086, -1.650010634316692, 7.384348493461308, 3.5354297279380673, 2.827565673644602, 6.672115130819948, 1.1338919751337406, 1.4261620127575054, 3.008084314378197, 9.042557872691543, 3.186804753376178, 3.819266904776174, -8.072778469657603], [13.900227496236676, 0.8620724923458267, 4.840882724134677, -2.7437132418770425, 5.7528387013746105, -2.8348235384464195, 2.834405849559985, 6.5828070923086095, 0.8333228139202828, 2.4145578835030785, -3.000278673349593, 8.877018359486556, 3.2927942665321215, -0.11904041385109157, -8.074705211221909], [9.276647216554803, 0.5343472272389366, 0.44139159750024126, 0.37569289828772473, 6.760801889354074, 1.031368947939639, 4.982984267382759, 9.768467429160042, -0.8096014063055539, -0.654773210368919, 2.2923482172791254, 9.642536032767296, 3.1603492088002882, 6.095208134789455, -9.307698936455402], [7.0902972067025285, -0.5671824210452325, -0.27194264232767507, 1.3509748494208216, 3.360535841296257, 2.5471162451007046, -0.42678378722425414, 7.3127757107854725, -0.33247362283991366, -1.5712716327459006, 0.4121314820548013, 7.521483742527054, 0.3137088929645321, 5.662732499503199, -8.074704031473653], [10.55234218010298, -0.29932479953977165, -1.7861602064986424, -0.775731831245027, 8.176804605348545, 0.4672817939115442, 4.033449432768388, 10.288603541056549, 3.9028923927984245, 0.15431522505538375, 3.2457799022470346, 10.773088689796444, 4.506077794070584, 8.751323226072458, -9.274237876883928]]","[6802.832057162938, 10119.607978471464, 133872.58343528636, 1670393.077117612, 2198.4756723139035, 2198.444776204553, 2198.4754682029816, 73079.88692850914, 2198.476326912907, 62741.418048585765]","[2.597089669745814, 1.9165103536317512, 2.343059095353798, 2.113182147637576, 3.1538817074279946, 2.159521433421763, 3.582400712503609, 1.6350902882487115, 2.2441947239112303, 2.1248012612872436]",196580.3277809262,2.386973139316949,493066.10321767663,0.5536923192363893,1.7211727142333983
BFGS,"[False, False, False, False, False, False, False, False, False, False]","[3.121218204498291, 0.23667192459106445, 1.790510892868042, 2.1356911659240723, 1.1985619068145752, 0.6347739696502686, 2.5993430614471436, 2.2144339084625244, 0.44646191596984863, 0.3542947769165039]","[1278.1202360564012, 6640.170830173927, -123155.93192692427, -1659613.0303039313, 8518.183404622054, 8158.912605515845, 8860.516677196083, -62363.22803006322, 7414.459391010737, -13425.372423876659]","[[7.282217824699964, 3.1497588085993065, 3.5832761336883685, 1.542520760713285, 4.407848643528068, 3.8708549129591363, 3.967237436656741, 9.032884510596592, 0.27825320533571557, 2.89540072119975, 4.327912313326607, 7.9236729833793555, 0.47751394237871125, 4.217879324604037, -9.126187936209485], [16.203821547210012, 1.575455579097737, -2.129841655164325, 2.7947487224073364, 85.50138014889143, 4.605709395510007, 7.0378734150551265, 8.606456927206072, -20.32816232282461, 3.291234072609959, 1.6626398490425132, 9.01021540982861, -1.024334906542976, 10.287850062169907, -8.594760335937131], [8.586931956213022, 1.1666471446435314, -0.2810579044802122, -1.2328930876031725, 6.28478740683199, -0.5861451234801156, 2.3084987846375222, 11.466307293041853, -1.9604261101522986, 1.9853228798156808, 4.0570821008822335, 6.4068783649712575, 4.043419980931019, 7.59725326534536, -9.440191895197229], [7.829420220695726, 3.0866597790377304, 0.9108516449143019, 2.959566177075811, 8.327268890722076, -0.36614291087047746, -0.7430199588570086, 10.646438295024456, 2.273595115895997, -1.2757105552950232, -1.0909769853014124, 10.912419299255872, -0.15120422448436296, 4.906853068844678, -9.98957591717303], [9.577590516761214, 1.9286984037957764, -3.443002520395828, 1.9850607226459234, 6.382115655041454, 1.0575655818366048, -1.4440675871225273, 8.646645660001909, -0.9964710975343248, -1.6173784099113844, 2.390813091107009, 5.858756358134041, -2.558495104374205, 3.5643298241986057, -8.074721177772062], [-21.573675790883094, -22.617100610217157, -17.79668146816859, -25.117948956625014, 19.112277475500946, -8.652348782527774, -9.951673496170578, -15.882909745586112, 28.405911238581425, -9.659045365031629, -59.85141645991534, 15.275650765259694, -29.154856283390814, -21.109938307467147, -8.363325652624873], [13.103948317001542, 3.766777885455292, 2.045111655234028, 1.736996132738144, 2.948716640425038, 0.007569533578863558, 0.9802929434090917, 7.308939955332127, 1.4510889038522872, 1.5182621542635681, -0.7404733973515978, 10.156959097021256, 1.1666273846060764, 5.202724477493825, -8.446804980152091], [9.276647216554803, 0.5343472272389366, 0.44139159750024126, 0.37569289828772473, 6.760801889354074, 1.031368947939639, 4.982984267382759, 9.768467429160042, -0.8096014063055539, -0.654773210368919, 2.2923482172791254, 9.642536032767296, 3.1603492088002882, 6.095208134789455, -9.307698936455402], [4.804955363627504, -3.8160681292696137, 4.117845767954228, -2.2135740754865783, 7.399184325382707, -2.2561133026890583, 2.412445183105227, 0.7000733908372151, 1.5121822631780073, 0.3883161915864394, 1.8535231412968802, 8.47692420722064, -2.481284690093319, 6.6091329992439825, -8.511076318960761], [10.521335792401654, 3.6608009821300964, 2.970473592800269, -0.6640560099854609, 8.901697752541434, 1.0063583754623957, 8.749397557988374, 11.412923506925257, 8.447687501462525, 0.9867147723037526, 7.032540740815613, 11.284018991912346, 4.6570420862380315, 8.492466616127812, -9.061328203979912]]","[9438.538662389514, 4076.4880682719886, 133872.5908253702, 1670329.6892023773, 2198.475493823862, 2557.746292930071, 1856.1422212498328, 73079.88692850914, 3302.199507435179, 24142.031322322575]","[2.061390595694266, 21.324647823384183, 2.3430590953537513, 2.113171298607874, 3.2358825164847818, 25.619585541297113, 2.5601659513811152, 1.6350902882487115, 3.6262465096109184, 3.425807684095153]",192485.37885246795,6.794504730415786,494314.86594562966,8.415701399640286,1.4731961727142333
L-BFGS-B,"[True, True, False, False, False, True, True, False, True, True]","[0.058487892150878906, 0.871898889541626, 1.4392459392547607, 1.7374441623687744, 1.0260329246520996, 0.08086729049682617, 0.09952187538146973, 2.401681900024414, 0.06641578674316406, 3.578084707260132]","[-60156.93405063519, -60412.81826911082, -60020.5951024582, -1776208.4863504053, -29358.053695850638, -60154.86760642215, -60156.921779328055, -62364.124936099644, -60156.934059311854, -50502.71320803148]","[[12.0, -1.0, 4.0, 4.0, 9.0, -1.0, 5.0, 6.0, 4.0, 4.0, 5.0, 12.0, 5.0, 3.0, -9.301029995663981], [6.45134610800401, 1.598517229694871, -1.9999999994153297, -2.0, 3.000000000577209, -1.0, 4.9999999274096, 11.999999999377026, -2.0, 3.999999999426311, -0.999999999401382, 11.999999927407844, 5.0, 3.0000000002659104, -9.301029995663981], [6.4270531647909594, -0.4594040162895932, -1.6408156069900035, -1.6242240704229063, 3.473370579400998, -0.8332856005112701, -0.16008382650536726, 6.908855890518131, -1.5127408224533563, 3.5224689544674477, -0.05534120688774144, 11.199401137994839, -0.28804189742445374, 3.7978437924673747, -9.301029995663981], [7.865906744252479, 3.0636353045459974, 1.2260320310906747, 3.3494984602056963, 8.500318574571223, -0.2721679855911431, -0.5436295428608893, 10.87412889432277, 2.1647872938749635, -1.0015839077723414, -0.49017647981489393, 11.129811399677372, -0.2778070273987818, 5.2615756392580115, -10.00621995402018], [6.0, -1.0, 4.0, 4.0, 3.0, 5.0, 5.0, 12.0, 4.0, 4.0, 5.0, 12.0, 5.0, 3.0, -9.301029995663981], [6.0, 4.999998714673902, 4.0, 4.0, 9.0, 4.99999640770431, -0.9999959547268619, 12.0, 4.0, -1.9999991815305251, 5.0, 12.0, 4.999997647819786, 9.0, -9.301029995663981], [11.999998338108727, 4.9999999794299805, 3.999999108125204, 3.9999995961495234, 8.999996004878641, -0.9999958319489745, 4.999997486598318, 6.0000013716897875, -1.999996228038817, 3.9999978588243423, -0.9999980942981109, 6.0, 4.999994937274084, 3.00000440862339, -9.301029995663981], [9.276638580377933, 0.5343493589102878, 0.44139045215684386, 0.37569301134583116, 6.76079539303594, 1.0313755713335713, 4.98297936573134, 9.768467244919147, -0.8095939000635686, -0.6547695003850992, 2.292343987279075, 9.642538025150573, 3.1603495178857917, 6.095208900098785, -9.307698994963221], [12.0, 5.0, -2.0, 4.0, 3.0, 5.0, -1.0, 12.0, -2.0, -2.0, -1.0, 12.0, -1.0, 3.0, -9.301029995663981], [11.088411498630826, -1.0, 3.0781361254162105, 3.1387849281030595, 3.0, 0.8478040878458005, 4.278135790410913, 6.257726103994721, -2.0, 1.3559950766438624, 4.7192707492090475, 6.562171851236971, -0.952718228341754, 3.2148230997803355, -9.301029995663981]]","[70873.5929490811, 71129.47716755673, 70737.25400090413, 1786925.1452488513, 40074.71259429655, 70871.52650486806, 70873.58067777398, 73080.78383454555, 70873.59295775776, 61219.37210647739]","[2.9607269272591545, 2.832488151145076, 2.7234147962929556, 2.0519074627379346, 2.5230743028689093, 2.8223924074667943, 3.219610417797521, 1.6350870217948053, 3.4591767716896795, 3.026433932391297]",238665.90380421127,2.7254312191444123,516172.1675082363,0.5131142256159318,1.1359681367874146
TNC,"[True, False, False, True, True, False, False, True, True, True]","[2.9959981441497803, 1.6743800640106201, 6.711091756820679, 2.2194130420684814, 1.9649429321289062, 0.6974959373474121, 1.4730958938598633, 0.30138182640075684, 1.9984970092773438, 1.197864055633545]","[-23799.910933436073, -60156.68120487068, -60156.67548176626, -59300.6357230194, -52516.93944146957, -60155.42339826018, -19480.483648816306, -62363.923196447875, -60156.93393864288, -60156.93232669699]","[[6.717341115847791, 3.2115281747309012, 3.837601334232756, 1.0841394132736593, 4.253965389661265, 3.4069503886634873, 3.9698479909438706, 8.735746982994073, 0.07881716221383761, 3.4912433449969265, 4.557252984478973, 8.401086887168221, 0.9404095157666732, 4.769223244567977, -9.301029995663981], [11.291555262626138, 1.468464235189141, 1.9331616047206952, 2.6104334461578866, 5.1511420179270875, 4.9655037245122715, 1.9168369533111649, 8.571547404160613, 2.4066569914602916, 3.012702199927458, 1.7589729643619447, 8.994622121926435, -0.992346705313619, 7.95102105574611, -9.301029995663981], [8.540103753749833, 1.1578694490481953, -0.20691848494241594, -1.2987275087628527, 6.351280551100696, -0.6077414417882174, 2.356891723333674, 11.424339196275305, -2.0, 1.830940623779326, 4.027695415920027, 6.412773931951074, 4.062071737086718, 7.584191951664606, -9.301029995663981], [7.865744417227957, 3.0636750499918337, 1.2259356823067646, 3.349644284918565, 8.50031764220315, -0.27181730542566696, -0.5436209257460662, 10.87424873057169, 2.1647064490950187, -1.0017232636852937, -0.48997249401431553, 11.129501994172474, -0.27757644224472644, 5.261459355186411, -9.301029995663981], [9.957205669123804, 2.4809047284326406, -0.8543488870632066, 1.8517296373175893, 5.820766698595121, 1.5968992517855491, 1.2801838853702665, 7.834717083325197, 0.7809042092626632, 2.7367521596651447, 1.022561810182659, 6.643665761521355, 2.3358330700331233, 3.627252949695796, -9.301029995663981], [7.542368387880982, 4.028002381063329, 3.401996014464304, -1.971316208442711, 7.5201326432387035, 3.34451003807059, 2.9015689529279185, 6.2802795206831625, 1.1275198363342755, 1.35023800726115, 2.7583640743633975, 8.573109712879077, 3.2411664309309365, 3.527037380349651, -9.301029995663981], [11.462132529813802, 4.5556332969191375, 3.0326147373099506, 3.5583783218660763, 4.324811913678641, 2.3382043357778395, 0.9313200504158459, 7.09375406825677, 2.745763798999867, 0.7022843705791019, -0.30611880387794876, 11.79183953824885, 1.702980692543137, 6.279782305655761, -9.301029995663981], [9.276639348974271, 0.5343483117396906, 0.4413896274686778, 0.37569357065909936, 6.760796283803301, 1.0313760485929009, 4.982980785368979, 9.76846812003717, -0.8095950291607967, -0.6547705991991897, 2.2923447459483572, 9.642537482514332, 3.1603505054067815, 6.095209626395645, -9.30769899653774], [7.291759328872653, -0.43045291866816937, -0.5779420522626162, 1.6084494627605932, 3.1110156529534976, 2.6226283247559103, -0.6093582908812358, 7.852484855855232, -0.5968835982015879, -1.6407495737715676, 0.3141949563984454, 7.526444559434219, 0.20785122075447182, 5.716811270448522, -9.301029995663981], [10.510753701620885, -0.26753293167913705, -1.9999999803205797, -0.9986164053951883, 8.22358083562737, 0.48618310600253434, 3.8381311258235598, 10.263229903921298, 3.9928534019231283, 0.2809598906016332, 3.2789585699375112, 10.801694444976643, 4.267065962607179, 8.79678556203072, -9.301029995663981]]","[34516.56983188199, 70873.34010331659, 70873.33438021218, 70017.29462146532, 63233.59833991549, 70872.0822967061, 30197.14254726222, 73080.58209489379, 70873.5928370888, 70873.59122514291]","[2.0623822655001463, 1.898660377407786, 2.344078741891474, 2.0597822478563876, 2.011955196447874, 2.1897844089237584, 2.2017224078304793, 1.6350874519299787, 2.252741907485201, 2.1543776403520485]",62541.11282778854,2.081057264562513,15316.912435198485,0.1918717374563868,2.1234160661697388
COBYLA,"[False, False, True, False, False, False, False, True, True, True]","[2.848363161087036, 2.759268045425415, 0.5848441123962402, 3.965095281600952, 3.177701234817505, 2.7036609649658203, 3.279839038848877, 1.193559169769287, 0.5010042190551758, 0.723891019821167]","[9431.410024858618, 9324.662252095477, 8520.836846325425, 10232.167802012496, 8937.852120835525, 8853.671264259128, 8796.260672913173, 8932.820253860824, 8518.18342345623, 8876.342622557051]","[[8.558677378828392, 2.970057620749881, 3.618061330644436, 2.953179801644905, 5.8349954600092415, 3.612993868492324, 3.554387739536605, 8.076243730590916, 1.5943002896040732, 5.065277437834803, 4.845580217956416, 8.588992202050004, 0.9738342323584965, 5.501592827832618, -8.864101525266125], [12.812517252595706, 2.3515947339312606, 2.4829461106243653, 2.0155397508681983, 6.003503340353847, 4.229128382724495, 3.037713799110123, 8.195214024285539, 4.075081188424715, 2.5797610977766916, 2.719616723104658, 10.082713531456982, 0.5403917346813067, 7.264601911702298, -8.77988493927901], [8.45075071504112, 2.0073275705657725, 0.08323382913459655, 0.0622271578843957, 5.866327558706173, 0.6866963462825335, 2.5028824990985012, 12.776770007360279, -2.878996505351961, 2.79030440766175, 3.8653489393355382, 6.406789390002225, 5.394096013950501, 7.505376726480919, -8.078145174360413], [9.226176414452883, 2.700434469905564, 1.8638311974929553, 4.937120298509852, 7.236097069359746, 0.6329725386368085, 2.6536432084629054, 11.11153005782704, 2.0523918024978567, 0.9836947611633305, -1.1009451242903885, 11.643528989014603, 1.3886801002524816, 4.572811748861918, -9.500810550732526], [10.405244671311577, 3.918802579936714, 1.461125415026663, 3.0589319517154467, 6.336009352452909, 2.204136602370443, 0.578383970777047, 7.43239692464143, 0.1807088268867589, 2.072707466908507, 1.7254342417307282, 8.697687250073052, 3.9189391347228844, 4.808245516259063, -8.441770482951643], [9.75712076597331, 5.011936521634037, 3.1672076789687, 1.5990340080088297, 7.2220182434027045, 5.0446471700121585, 2.24316336614585, 7.856394224359983, 0.21052829769809475, 1.7930409481690202, 2.6962910045828234, 7.98386491227164, 3.2013525108875864, 4.131884921080451, -8.367085281146473], [12.187465928175516, 4.673110835638738, 4.325305254751783, 3.7813673639934384, 4.317740961020524, 2.960849323620364, 1.68682237864287, 7.288165524250185, 3.10687540934823, 0.34475839187820717, 1.318041415474965, 13.048675320207451, 1.3812541637367546, 6.609735814388724, -8.317411196319517], [9.162798420623822, 2.1642075268435272, 0.7610898048763656, 2.564460114111064, 5.478218542497232, 1.9336427457124008, 5.210968401177196, 11.51576424663443, -0.41908059027686334, -0.34101982342951415, 1.8513918053516585, 9.218981775361708, 4.074383014721787, 6.049784922953975, -8.438232631835627], [8.5764239030532, 0.805302732860762, -0.6761346795781051, 2.896795960806087, 2.930312353977034, 4.381655250425817, -0.8421908449637925, 7.920084455344847, 0.6781957378880858, -1.5087227978329791, 1.3980213910856074, 8.414686332645408, 1.3420409503512067, 5.767654505039656, -8.074756252854714], [10.059303694785191, -0.5458314117721658, -2.383747130970159, 1.3780704613126604, 6.933919624491945, 2.2618159361376637, 2.9839424058691715, 12.8319091894592, 3.9475689102674685, -0.04095266606136074, 0.48671635816251224, 9.707358346953832, 8.039351259388456, 8.723625672803575, -8.390576938860095]]","[1285.2488735872976, 1391.9966463504388, 2195.822052120491, 484.49109643341944, 1778.8067776103908, 1862.9876341867875, 1920.3982255327428, 1783.838644585092, 2198.4754749896856, 1840.3162758888648]","[2.0524865968477086, 2.0811035410171006, 2.451109441773066, 1.6651951226337984, 1.9657074070098544, 2.1471679950425124, 2.5060328742384557, 1.667736084384435, 2.238443284812905, 2.266683181495895]",1674.2381701285208,2.104166552925573,483.7453333769554,0.27086861272384255,2.1737226247787476
