1.004109744725559139e+01,-3.505927834348856464e-01,2.196737997563336986e+00,-2.138357490206275191e-01,8.608090115941131160e+00,4.019642338968502315e+00,2.171934610405398924e+00,8.421992936963478726e+00,2.149255008928328881e+00,1.370276485774561515e+00,1.680330752125811788e-01,-9.301029995663981254e+00
1.150626250926504746e+01,4.725749907636877190e+00,3.713606424666925587e+00,-1.088164285879670068e+00,8.413847991943255167e+00,-3.287511489067396209e-02,-8.603099500124763432e-01,6.631416700263157438e+00,-1.558204613726949406e+00,4.000000000000000000e+00,4.686196792498503072e+00,-9.301029995663981254e+00
6.000001368996768392e+00,4.999997908149534709e+00,3.999999168514824177e+00,-1.999997125502500195e+00,8.999997743957973029e+00,-1.000000000000000000e+00,4.999998355420022023e+00,1.199999838877135794e+01,3.999997391034264549e+00,3.999997800374229140e+00,-9.999971825940959791e-01,-9.301029995663981254e+00
1.199999997470620450e+01,-9.999997042598002261e-01,-1.999999760921491010e+00,3.999999841726082916e+00,9.000000000000000000e+00,4.999999887558054468e+00,-9.999999344001766488e-01,1.199999974172555639e+01,4.000000000000000000e+00,3.999999807702610877e+00,4.999999780644887259e+00,-9.301029995663981254e+00
9.851886524235927922e+00,3.811304080187821963e+00,-9.141278621617373590e-01,2.547490557740076156e+00,8.665809649738847042e+00,3.176867306994932250e+00,4.646332159466304290e+00,1.175605565396669228e+01,2.954170410080544595e+00,1.841181083600180735e+00,1.411291300551191563e+00,-9.345958077682272602e+00
1.166315581584787253e+01,4.810512091938179413e-01,1.172853762727958493e+00,5.826750828364208878e-01,8.663885761471892266e+00,2.494176799394891120e+00,4.118005407675114249e+00,1.064619619282087015e+01,1.438665126603292599e+00,1.289392813889600475e+00,2.978617958475849647e+00,-1.021666585474139488e+01
1.041148147436072513e+01,5.777611774333827332e-01,-1.317717770126361376e+00,4.582206889920402704e-01,3.215884700008138974e+00,1.159650854384316032e+00,-9.855969928161389948e-01,1.133596097512223722e+01,-1.936470557779756740e+00,3.761224951030454733e+00,-9.999999996487028975e-01,-9.301029995663981254e+00
1.139940699871593033e+01,2.388226179163987162e+00,-1.602667254841577960e-01,-9.169237578000035693e-01,5.646424999275164502e+00,-8.029544787275548767e-01,1.065303485106304571e+00,1.066059841333794544e+01,3.163532443722272713e+00,4.585222354534799205e-01,3.317023042087676288e+00,-9.301029995663981254e+00
1.200000000000000000e+01,-1.000000000000000000e+00,3.999986688943223179e+00,4.000000000000000000e+00,3.000000000000000000e+00,-9.999878905581135458e-01,-9.867923839180180456e-01,1.198678944405966362e+01,3.986792394015421515e+00,3.986792394499801162e+00,-9.999818909118037835e-01,-9.301029995663981254e+00
7.061408863186140472e+00,-2.854469080594446706e-01,-1.161229572964696866e+00,-8.469104481143062690e-01,3.282855819535408060e+00,9.128240078602846419e-02,-5.207915550742966415e-01,8.056891993616190462e+00,-2.000000000000000000e+00,-5.037277382923233127e-02,-1.000000000000000000e+00,-9.301029995663981254e+00
1.193978273383713606e+01,4.856562053200623730e+00,3.919918993556409603e+00,4.000000000000000000e+00,8.743784329562085844e+00,5.000000000000000000e+00,4.675767815184206810e+00,6.378757910473447090e+00,3.999999991241564690e+00,3.999999999213032176e+00,4.820748195441589168e+00,-9.301029995663981254e+00
1.200000000000000000e+01,5.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,9.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-9.301029995663981254e+00
1.200000000000000000e+01,-1.000000000000000000e+00,4.389358029406555395e-01,3.999999790178641490e+00,3.000000000000000000e+00,-9.999997903528622389e-01,5.000000000000000000e+00,1.200000000000000000e+01,1.561064193961750446e+00,3.999999999643426563e+00,4.999999790054373783e+00,-9.301029995663981254e+00
6.000000000000000000e+00,9.306496616834009084e-01,-2.000000000000000000e+00,-6.179319673100936994e-01,3.000000000000000000e+00,5.000000000000000000e+00,2.115599423170934745e+00,8.894209488793602958e+00,4.068637586905731185e-01,5.706221530464256064e-01,-1.000000000000000000e+00,-9.301029995663981254e+00
1.067043528111433126e+01,4.618972945543886155e+00,1.736197083626302984e+00,-5.521308676191584164e-01,5.710354976073589661e+00,2.537936657341708924e-01,4.531621177937958045e+00,8.365763484206903300e+00,7.780178600340865724e-01,2.595720299328958980e+00,2.924770103403426802e+00,-9.313601607327690601e+00
6.000000000000000000e+00,-9.999999998327566697e-01,3.999999999720025290e+00,-1.999999999262242811e+00,9.000000000000000000e+00,-9.999999998399043966e-01,4.999999999305609677e+00,6.000000000719660775e+00,3.999999999232694226e+00,-1.999999999623887748e+00,-3.693409255206577813e-01,-9.301029995663981254e+00
7.133302950994371727e+00,9.961528518155168266e-01,1.839395648608721512e+00,-5.487644696403876782e-02,6.232525654203347365e+00,2.306985853003196141e+00,1.128864239140664694e+00,1.087982850498065091e+01,3.866544038076895173e+00,1.480717821819979019e+00,3.437988531051215713e+00,-9.503857108869008030e+00
6.000000000000000000e+00,2.167626969319697228e+00,-2.000000000000000000e+00,-1.063275031279500737e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,6.017191276530049038e+00,3.976070763502652206e+00,-1.987839233912419346e+00,-1.000000000000000000e+00,-9.301029995663981254e+00
1.105942507937330888e+01,3.296668608124621258e+00,-1.411054854073831022e+00,9.451774785400490764e-01,8.355657828145986343e+00,3.131884481184551206e+00,4.997244564782910459e+00,1.157939802247006078e+01,3.033954783874392547e+00,3.532080059080135115e+00,3.409304742356223272e+00,-9.833090234595891488e+00
1.200000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,-1.000000000000000000e+00,1.200000000000000000e+01,-2.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-9.301029995663981254e+00
6.729465527090761512e+00,3.787708064571597255e+00,2.140259791457996275e-01,2.704653967752000288e+00,8.380940966101762868e+00,5.839542068580720890e-01,3.448187675330042001e+00,6.803690219034238318e+00,-1.192643344933853600e+00,2.964053942777069128e+00,-4.364849263710003924e-01,-9.301029995663981254e+00
8.621067821497986117e+00,1.999705422340710692e+00,-2.537326772337356040e-01,-1.389910514655799068e+00,6.007965693187039768e+00,-7.943071557093495105e-01,2.839215153671633907e+00,9.590409022624273305e+00,1.748678788890789093e+00,5.565938931937642886e-01,5.412171997337156260e-01,-9.835895511557872339e+00
8.864822472909445139e+00,-1.499452707189948553e-01,2.606083426000366021e+00,-1.243228311530009789e+00,3.530655748191531718e+00,2.598558835626512575e+00,4.815802281211462699e+00,1.195428242367558269e+01,3.548951564202115438e+00,-6.326965605157656158e-01,-8.093763865352631148e-01,-1.008459948893892921e+01
6.000000000044590998e+00,-9.999999999538397022e-01,-2.000000000000000000e+00,3.999999999950071050e+00,3.000000000000000000e+00,4.999999999951403318e+00,5.000000000000000000e+00,1.199999999995747402e+01,-2.000000000000000000e+00,-2.000000000000000000e+00,5.000000000000000000e+00,-9.301029995663981254e+00
6.000003147457837471e+00,-9.999999155244991833e-01,-1.999998180002873438e+00,-4.902287462284885544e-01,3.000001572783485670e+00,-9.999980706222105775e-01,4.999999443392060705e+00,6.000001445111564635e+00,3.999998400751190619e+00,-1.999999915255082916e+00,3.319145478919429681e+00,-9.301029995663981254e+00
6.263680759730029024e+00,3.880944097832948803e+00,3.334283218941286986e+00,-1.933270253998418120e+00,7.624121213288620247e+00,4.999999980005973121e+00,-8.777853449841450661e-01,7.280734644871481365e+00,-1.999999980924161536e+00,-6.681281978331552462e-01,1.936004698848032390e+00,-9.301029995663981254e+00
8.434349357266944125e+00,1.712827682695483578e-01,1.979026915957788679e+00,2.127970497792253113e+00,4.016353093609341229e+00,4.459251144514416509e+00,4.728664057046859881e+00,1.196287701737042219e+01,3.776194592985403276e+00,-4.721843070582643631e-01,3.794290117759079983e+00,-9.739911108766198922e+00
6.544332592205710064e+00,-8.739211903840694573e-01,2.590514800753472624e+00,1.357284790616549053e+00,8.999999648684971376e+00,3.348592764452875681e+00,4.514941702076843200e+00,7.828353256920294712e+00,2.839463698862097818e+00,4.000000000000000000e+00,1.834054096441168014e+00,-9.301029995663981254e+00
6.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,3.104773758999303634e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,-1.890658095045479881e+00,-2.000000000000000000e+00,5.000000000000000000e+00,-9.301029995663981254e+00
1.199999977659395434e+01,4.999999190290794537e+00,3.999999270190277567e+00,3.999998937427995838e+00,8.999999478015238807e+00,5.000000000000000000e+00,-2.246536634020457057e-01,1.199999915194651479e+01,3.999999256129066261e+00,3.999999685807540839e+00,4.999999215996962398e+00,-9.301029995663981254e+00
1.007225073006603289e+01,3.808338117904478626e+00,-7.732558122847127402e-01,-1.713691927560998307e+00,3.283905085301837445e+00,-8.690486295622237289e-01,1.410225571809959444e+00,1.081976033911552904e+01,-2.183614108330841075e-01,-1.762936591096524896e+00,3.526026275609081662e+00,-9.984362156504806407e+00
8.198663562402163762e+00,3.015922104755618616e+00,2.088319414726843348e+00,-9.110492726686447718e-01,5.608955095934023305e+00,2.975641472499691353e+00,4.365312162663673945e+00,1.098455904730446164e+01,2.304380199860608602e+00,-3.232249326818910883e-03,2.058224105980612340e+00,-9.491789696405774635e+00
