,success,runtime_s,mle,mle_x,rmsd_mle,rmsd_x,rmsd_mle_mean,rmsd_x_mean,rmsd_mle_std,rmsd_x_std,dt_mean
Nelder-Mead,"[True, False, False, True, False, False, False, True, False, False]","[21.213181972503662, 1333.9363141059875, 2086.2639248371124, 43.4829580783844, 1906.6032528877258, 6996.687122344971, 4756.417184114456, 25.89934992790222, 1019.8565390110016, 6298.054557085037]","[9620.438268727641, 9406.3055684076, -74780.307659602, 10132.850444464028, 10034.305776361825, 10124.339618611682, 9965.877592868233, 8900.061656773518, 10133.433771210424, 10082.393563731228]","[[9.622522584240912, 4.999927192186985, 3.8792493802728654, 3.999661097451458, 7.7013445526253275, 2.697588717053662, 4.967851346963652, 8.70354348460426, 0.08209346459802372, 3.9970201125414566, -1.0, 11.101998207714814, 0.6901614098589232, 6.163951967438857, -9.301029995663981], [7.031139914829542, 0.15958384767023787, -0.1307727653994893, 2.3938263984494936, 7.044832831417732, 4.999871667327127, 4.99950453162308, 10.258733831535489, 3.9320401944762957, 3.9998497632829566, -0.47993392770062127, 11.999449539644036, -0.725607884504263, 3.753516090419607, -9.301029995663981], [8.641540007262606, 1.186088596898391, -0.2868503132634283, -1.2422119034113868, 5.984278251763541, -0.5868465792452328, 2.329572849223829, 11.672738805298437, -1.9780989027639615, 1.9941949955694385, 4.072045471492872, 6.4791248707520595, 4.097759767070617, 7.794566941548134, -9.301029995663981], [7.2216891624860375, 1.5878887631329603, 3.9987825921327236, 2.856809293760727, 3.981356856607005, 1.4706091530237115, -0.9831462759016512, 6.000201658404869, 3.9535953635460928, 3.9639757965713915, -0.609449405178378, 11.909678207594887, -0.5540870369953821, 3.000001720149932, -9.301029995663981], [11.866033559894404, 4.966420302010652, 1.9075703879254369, 3.9975070407681015, 8.90194686979802, 3.8873970054879936, 2.199492640240667, 9.899625796156572, 1.8097351891254618, 1.372034966381935, -0.9331956378757906, 7.508156912643206, 4.7662834830482055, 6.226204710053763, -9.301029995663981], [11.632645762113693, 2.211380025638392, 3.6672702327078994, -0.2583163255108475, 3.2895494305201116, 0.3992143625852941, 2.3793016945337584, 11.073682712097476, 2.2064409256296282, 3.706129816931785, 4.475557095086159, 11.984588446938853, 3.5475525795769447, 5.9011345725137145, -9.301029995663981], [7.4225643552550205, 2.8122117243213856, 2.9448179989042345, 3.566116489093978, 8.211479222088853, 3.090040114742336, -0.549037240511579, 10.217757784827636, 3.945807761488453, -0.08988855499956297, -0.003072402882271375, 9.99605621350801, 4.5762219521134995, 8.771438614518646, -9.301175674553177], [10.030205193774858, 2.8722016077623795, 1.2878177367009127, 3.835044246827854, 5.462557507640474, 4.999888166887828, 4.965819730974029, 7.496891614241786, 0.05002089441486195, -1.992311327816707, -0.4603425774522737, 6.366585775719399, 0.3536636576221583, 3.0818523668906503, -9.301029995663981], [6.0, 0.12178876706307008, 0.9928117751068524, 1.0394068247569437, 3.973838619476524, 0.26074739830518484, 0.7633592872449371, 8.967626066047627, 2.4419613387274115, 3.972697751599799, -0.8374572376978158, 8.860780150631266, -0.6541768103709706, 3.0367740915618415, -9.301029995663981], [10.532081480909056, -0.9998868594778845, 3.190160405120359, 1.4543930201788275, 4.207588792348403, 1.259200730492998, 1.2862006765831708, 11.611430564860296, 3.7964475446128176, -0.08743089700509478, 4.906406778668994, 11.614886418273699, 4.864225646506426, 8.94359040603365, -9.301029995663981]]","[1096.2206297182765, 1310.353330038317, 85496.96655804792, 583.8084539818901, 682.3531220840923, 592.3192798342352, 750.7813055776842, 1816.5972416723998, 583.2251272354933, 634.2653347146897]","[2.0647745632798706, 2.244345169320932, 2.4075828356969473, 2.637672914346263, 2.01203092903347, 2.307982021670299, 2.5098220616391367, 1.8966268541602056, 2.2071178791284507, 2.77443837791002]",9354.6890382905,2.3062393606185596,25383.678552388625,0.26590979435110157,2448.8414384365083
Powell,"[True, True, True, True, True, True, True, True, True, True]","[2.128092050552368, 1.154581069946289, 2.2134547233581543, 4.769934177398682, 28.115590810775757, 1.6079840660095215, 1.3460023403167725, 18.78564214706421, 3.845677137374878, 21.99096703529358]","[7215.055072112545, -16792.233028450417, 917.9660163040876, -63169.01532291659, 10045.855024776678, 5423.8510044215345, -6857.402712748764, 10235.228896361314, 282.38356498390976, 10133.99027307644]","[[8.650184413491052, 2.999848026701945, 1.653415168035106, 1.5490666229295045, 7.061495127213199, 3.8648462430983046, 4.540298129507159, 9.146112205084235, 1.670818374331968, 2.744809398918357, 3.517819047840517, 8.359537652672609, -0.708934938490249, 4.61595061519097, -9.301079494170734], [11.968634411622801, 2.354416422937814, -1.231989537409405, -0.40697456844704827, 6.110357880440748, 4.9831178048316715, 1.9352597469605721, 8.697218339317267, 2.406666077698624, -0.010722577674536993, -0.9999366776621794, 8.478720408544543, 4.900625046935878, 3.840402592263511, -9.301078461556743], [8.865066718482007, 0.9845515416930919, 0.2743793485877519, 1.7239907400825805, 4.5929193943077, 2.231596486866172, 4.005369605872129, 10.226347132122736, 2.315527465515252, 3.999189105892495, 4.102484469423965, 11.999446214296485, 2.7379715340628916, 7.595321057483117, -9.301078704670289], [9.689918024333643, 0.9355670243347509, 0.398190650719038, 3.955024158649153, 6.201232005984244, -0.20885304731711773, 1.9122426175603442, 8.34415106106809, 2.8003791510334017, 2.596486887506584, 0.9308341639159357, 9.190582360550849, 4.964013513042741, 3.668448577069344, -9.470564777709635], [11.999999998359812, 2.6082284244828275, 0.5631803780601994, 2.8219042029427945, 6.797770420169841, 1.547128542061691, 2.384006675873004, 8.176188513726443, 2.979837427239154, 3.240283112249432, 1.7413266922745243, 6.00050086153127, -0.35007540054036873, 4.812899703955433, -9.412380345055906], [11.061117516534193, 4.290785739448484, -0.8429550372063129, 3.3812698826687755, 7.530763614712494, 3.5104046976883523, 3.042335894969707, 7.194385906377899, 1.9756673391948172, 1.3155074852015058, 0.991390423219081, 11.990944323699852, 0.3495632256761509, 3.4411760994887097, -9.305363055164856], [7.085255241085736, 4.083272299132677, 3.3301253830350457, 2.536190790021726, 5.99100632061594, 2.6348783394722433, 0.7399165349619099, 8.081089519786019, 1.6848516259431752, 0.00810975496302796, 0.8857762426577943, 11.921118323732854, 1.4774243607710633, 6.66251392663976, -9.426623210214336], [11.99996437741387, 3.392895644842914, 0.962255791432026, 3.1003726361710164, 6.74679930339365, 1.0592250120324789, 2.4508815538055067, 8.38990419431575, 2.0161019563804365, 3.2836390930604034, 4.998882005508885, 7.7539999963880755, -0.9468256700679287, 5.045008116630431, -9.578187303374337], [8.949306460288035, 1.3020113863479676, -0.8155264626983754, 0.12820482992372145, 4.663505719384279, 2.4928801572908013, 3.4911624119175486, 9.797728303198598, 1.9118790156005903, 1.474031761946288, -0.9563707035815363, 8.23618612128033, 1.4432100760873205, 5.892855338080127, -9.301032246085976], [10.77981181523651, 2.523110605816456, 1.9846128866713504, 2.049115303913079, 6.053755253764398, 2.376331576431384, 3.0149147490043307, 10.288072576601312, 1.8502309701741453, 1.2771853739767698, 1.4525322875111097, 10.070573267463457, 1.5865719075297005, 3.508726406066197, -9.490596380824654]]","[3501.603826333373, 27508.891926896336, 9798.69288214183, 73885.67422136251, 670.8038736692397, 5292.807894024383, 17574.06161119468, 481.430002084604, 10434.275333462008, 582.668625369477]","[0.822553018574682, 2.236236306691016, 2.1145227606250603, 2.0118635954493755, 1.1243139144702792, 1.8534300206720362, 2.065951657167074, 1.1984739135727838, 1.7327474295917897, 1.0829511896140656]",14973.091019653843,1.6243043806428161,21281.282548239786,0.4890274261000121,8.595792555809021
CG,"[False, False, False, False, False, False, False, False, False, False]","[0.2465510368347168, 0.334852933883667, 3.5112521648406982, 1.3010389804840088, 0.47817301750183105, 1.7469370365142822, 1.4742181301116943, 1.4714140892028809, 1.7472589015960693, 0.9647281169891357]","[3870.6427097551714, -1287.4054419422419, -150917.38023078718, -2017261.5143195954, 8471.698463487575, 8471.328671232268, 8918.049762092738, -77420.77664225665, 8471.32413661975, -39548.67944077992]","[[6.6951919181194155, 3.2046832446740976, 3.7888485546389914, 1.1521078807418434, 4.194823875672557, 3.3602782089240493, 3.9172124642114525, 8.665101648718949, 0.05729761079528992, 3.433228175835829, 4.508404851817063, 8.398674864094625, 0.8910296601029862, 4.778508091477638, -3.7882003583315003], [11.294505122598482, 1.4820921232603097, 1.8752007176643666, 2.6201726503647538, 5.144727994237165, 4.983019282932238, 1.925323935720225, 8.597625587429828, 2.4121560667418094, 3.0307627757628297, 1.7697958956929503, 9.001673853118216, -0.9885003808904032, 7.9886270218284805, -8.856077411020559], [8.586931960059088, 1.1666471454673457, -0.2810579032749073, -1.2328930292205065, 6.284787406568937, -0.5861451245995742, 2.308498784783647, 11.466307297553191, -1.9604261096849303, 1.9853228813808639, 4.057082101414059, 6.406878365254527, 4.043419981772348, 7.597253264917255, -9.440191895528091], [7.849943623502651, 3.1506724709581495, 1.0074548018325273, 2.918711808884582, 8.283721803022656, -0.2254655961409808, -0.6679623788034832, 10.5205224227307, 2.3365978159704017, -1.210921170227213, -1.091431582823959, 11.074113881395684, -0.07301654062112951, 4.929157089181968, -9.990509556672473], [8.911378715300552, 4.792336391957146, -1.0683869231184109, 1.2176691395299601, 8.703482522158373, 2.897454256605728, 2.2840697650155883, 10.128560128926086, 4.7139343797159405, 4.797217868745629, 5.207178240940973, 8.06812478145986, 4.682169034608068, 5.067629293801059, -8.041001374718718], [7.544869489996466, 4.027892075435963, 3.402975310868463, -1.9693527720711195, 7.523977390832094, 3.345449684511926, 2.9015826220655554, 6.282471367154309, 1.1285041951900427, 1.3512358025075792, 2.759375254502633, 8.573315400184535, 3.240806612554421, 3.5310563720330874, -8.0336641415685], [11.378680708724424, 4.289462221454804, 3.7115169420850544, 2.6387479227098307, 5.148218530647929, 2.1684805360613186, 1.4605725637472404, 7.070491373205576, 2.8142489619538003, 0.33715500573914, -0.30312745890614967, 11.88859446390579, 2.3604774073582315, 5.679388534422665, -8.489308118273717], [9.276653441655371, 0.5343409321191692, 0.441393223001958, 0.37569415321990374, 6.760811662910907, 1.031371431043523, 4.982989714561101, 9.768465074071223, -0.8096135863425399, -0.6547847863804399, 2.292361751964824, 9.642537464843828, 3.160353679404847, 6.095208542997305, -9.30769866613092], [7.144731967472672, -0.5430445649820952, -0.3731603312355391, 1.3676058994922167, 3.241165846794661, 2.569499883083192, -0.5495116620143357, 7.421234148882408, -0.37630047960855406, -1.6026686810753603, 0.402446963269315, 7.512869879660019, 0.24801679688149555, 5.698967166673777, -8.033675125718561], [9.695639222571248, -3.4865757844209986, -4.022680240478918, -3.009422062231505, 5.943795069252661, -1.5813216901121534, 5.795827743378255, 14.719874498065357, 1.666113117644474, 4.583625210874698, 1.2297644007047897, 10.274861402341477, 5.63459725658386, 5.949877518296015, 34.22948516197276]]","[6846.016188690746, 12004.064340388159, 161634.0391292331, 2027978.1732180414, 2244.9604349583424, 2245.33022721365, 1798.6091363531796, 88137.43554070257, 2245.334761826167, 50265.33833922583]","[2.2442648880573595, 1.6293810977887568, 2.3631931920856633, 2.2639400331409614, 2.0971197203101983, 1.955074693740756, 2.1738535739568974, 1.947159946331545, 2.4866515858617606, 12.022690631008576]",235539.93013166334,3.1183329362282475,599544.3755009567,2.977037733891705,1.3276424407958984
BFGS,"[False, False, False, False, False, False, False, False, False, False]","[1.6404030323028564, 0.4125981330871582, 1.954352855682373, 1.737657070159912, 2.9349560737609863, 0.2290489673614502, 1.5384466648101807, 1.0444960594177246, 0.31435203552246094, 0.09768199920654297]","[5260.225639374944, 1546.8563208313028, -150917.3087932341, -2017232.355691578, -51727.09922384717, 5742.899127987868, 9198.804290264869, -77420.7222521056, 6839.614642871237, -64945.171226968785]","[[6.630026738146094, 1.8441878185054963, 2.504700014228143, 1.6608339384659383, 4.735817115638874, 2.7886973814892557, 3.50260222093973, 7.934361429619479, 0.07436324810466786, -0.19649828603501884, 3.8015264270998057, 8.180597352140152, -0.939040686884514, 3.84220328446235, -9.17767051295601], [9.328291403092786, -1.7708310642555622, -3.0705585476560806, -6.2229455423960855, 38.841499016894566, -1.410054953933956, 0.898763861244848, 8.293487513442559, -11.990647418659687, 0.893390654033216, -3.4671114670854237, 5.8355957650984545, -7.443416432391522, 6.935063572426551, -8.78894380246817], [8.586931960014311, 1.1666471453007776, -0.2810579032828617, -1.2328930296814895, 6.284787406440202, -0.58614512459199, 2.3084987847781386, 11.46630729751326, -1.9604261097004012, 1.9853228809402745, 4.057082101407343, 6.40687836526938, 4.0434199817672845, 7.597253264911155, -9.440191895520718], [7.849918657603777, 3.150606126007076, 1.0075301113911728, 2.9188382922863663, 8.283767691280536, -0.22558889157734566, -0.6679586669864703, 10.520573235329948, 2.336464757417295, -1.2109202300619695, -1.091243334936682, 11.07410017049263, -0.07306390696485027, 4.929190774644988, -9.990506546609467], [9.931214889675832, 2.5931318951691993, -0.9243136181639742, 1.8376244273818294, 5.924534261102313, 1.5733486126127814, 1.2241398558588763, 7.956064544157731, 0.9139160605760883, 2.6976851361763217, 1.3430428162384154, 6.963669906615053, 2.3978581283309204, 3.5843618266602304, -9.289305395187329], [9.089697003074626, 3.3645967009521076, 3.5475257735970227, -4.3167139300306525, 10.707855132734348, 0.052050290582329684, 2.3588340484735077, 4.7831990678312355, 2.829258332520156, -0.06940560356528547, 0.9306347793053473, 8.124018460636995, -1.4234498093481265, 6.264591869541569, -8.617168598977518], [11.464821400307533, 4.851481212277507, 2.7499548238540235, 3.201714027569243, 4.672666923356901, 2.1440636551398535, 0.6135843984026911, 7.586514549323056, 3.714126318711496, 0.8928428151981334, -0.5162982973801886, 11.872627439293728, 1.4112002641737427, 6.025939385262198, -8.625779275092453], [9.276653442561372, 0.5343409280876323, 0.4413932219310584, 0.3756941530853278, 6.760811664204492, 1.031371428649441, 4.982989714755008, 9.768465072888452, -0.8096135898406193, -0.6547847887373386, 2.292361752531885, 9.642537466621068, 3.16035367815164, 6.095208542707263, -9.307698666043256], [5.560236670705661, -3.805027780546016, 4.683713803935754, -2.4458207782119445, 8.14791907084971, -2.937579651633534, 2.3191536693672337, 1.9817601607987823, 1.3209729814255007, 1.1568430300354193, 2.171000023590419, 9.636593685646455, -3.136319155262496, 6.911139124524496, -8.530808907621337], [10.552210651335601, -0.298426500085878, -1.785703608256319, -0.775939622691003, 8.176150685895523, 0.4665369408694884, 4.03391017704746, 10.287825041027359, 3.9034988480330184, 0.15333049341604618, 3.2468725581251014, 10.772300732913143, 4.506088285231089, 8.751145126493967, -9.27421548746705]]","[5456.433259070974, 9169.802577614615, 161633.96769168, 2027949.014590024, 62443.75812229309, 4973.759770458049, 1517.8546081810491, 88137.38115055152, 3877.0442555746804, 75661.83012541471]","[1.5254481587360025, 9.875303580953865, 2.3631931921392852, 2.2639316563227596, 1.4168579444022869, 2.7435330426513485, 2.2136622461757933, 1.9471599474308428, 3.860884576960132, 2.6696466109593784]",244082.0846150863,3.0879620956731695,596698.4305320932,2.355063005558383,1.1903992891311646
L-BFGS-B,"[True, True, False, False, True, False, True, True, True, True]","[0.13965106010437012, 0.8663549423217773, 9.173716068267822, 3.0787301063537598, 1.14780592918396, 1.569270133972168, 0.0819089412689209, 1.891052007675171, 0.054734230041503906, 1.1564369201660156]","[-74782.74303408261, -74778.89568784848, -10595.947729317384, -2155125.4869248117, -72970.18563721207, -63251.719397099936, -74782.72387912682, -77420.72433811561, -74782.74305161877, -74786.22798910034]","[[11.999999923418262, -0.9999999188353684, 3.9999999922862206, 3.9999999597342955, 8.999999929238685, -0.9999999157141777, 4.999999979075215, 6.0, -1.999999971365676, 3.9999999914451574, 4.999999992984999, 11.999999950833976, 4.999999943891247, 3.0, -9.301029995663981], [9.501759154860665, 2.3901583185127677, -2.0, -2.0, 3.0, -1.0, 5.0, 12.0, -1.999999966608928, 4.0, -0.9999999666089281, 12.0, 4.999999966608928, 3.000000033391072, -9.301029995663981], [6.295936037243876, 0.8746073891635685, 2.6661839628574366, 2.566997904836546, 5.5210933432793645, 4.209624595219146, 3.5410212943722565, 9.811908671979857, -1.9718744944387003, -1.599017284600518, 3.694676854989191, 6.435714712055174, 3.5458468153654277, 5.567224013865101, -9.301029995663981], [7.865835822119986, 3.063704608977387, 1.2260870503772996, 3.34959011081412, 8.500413614049764, -0.27225913401016283, -0.5436217595603062, 10.874109276775945, 2.1648591400972155, -1.0016696247724506, -0.4901677848837479, 11.129796142741016, -0.277793477830909, 5.261614209947057, -10.006231980884163], [6.000000014858067, -0.9999999333560232, 3.9998368806791027, 3.1316681747902435, 3.000000029886782, 4.716193109808871, 4.8549005932502265, 12.0, 3.999999992458631, -2.0, 4.999999983647933, 6.000000011422895, 5.0, 3.000000017072502, -9.301029995663981], [6.850568436205895, 4.39521658826146, 3.801737035867587, 1.407162939478738, 8.517860292461874, 4.110782128765235, 0.7877938139838571, 9.509864481114786, 3.0648556514548364, 2.383088661389344, 4.272462801475542, 10.882375570981425, 4.42777511866248, 7.225610127259762, -9.301029995663981], [11.999998365945006, 5.0, 3.9999997950227146, 4.0, 8.999995737187415, -0.9999955265911246, 4.999997232096191, 6.000000921218599, -1.9999968202677698, 3.9999986958826352, -0.999998660139709, 6.0, 4.999994319102868, 3.000003643975194, -9.301029995663981], [9.27663888154311, 0.5343489414006333, 0.44139007112845247, 0.37569405131182465, 6.760795740857804, 1.0313757790361415, 4.982979909894698, 9.768467631789818, -0.8095943516840418, -0.6547707849833213, 2.2923443376719925, 9.642537767067473, 3.160349932843175, 6.095209190125669, -9.307698995481546], [12.0, 5.0, -2.0, 4.0, 3.0, 5.0, -1.0, 12.0, -2.0, -2.0, -1.0, 12.0, -1.0, 3.0, -9.301029995663981], [6.279759491914972, -0.9882402056114596, -2.0, -1.999999999999121, 3.17373833284865, -0.6180581467533994, -1.0, 6.61759973427367, -1.6808914679152285, -1.435588663625506, 4.987148355880537, 7.124753108254019, -0.9618157198860963, 3.5387553849495506, -9.301029995663981]]","[85499.40193252853, 85495.5545862944, 21312.6066277633, 2165842.1458232575, 83686.84453565799, 73968.37829554586, 85499.38277757274, 88137.38323656154, 85499.4019500647, 85502.88688754626]","[3.0928795162897083, 3.2670956413738064, 2.1296102348277284, 2.2091002343384303, 2.7707346009249276, 2.200092041543809, 2.8223911252804093, 1.9471559156062348, 3.0928795543631233, 3.139643849902161]",286044.39866527927,2.6671582714450337,626889.6337033861,0.470722770452374,1.9159660339355469
TNC,"[False, True, False, True, True, True, True, False, False, False]","[8.231024980545044, 0.46521592140197754, 0.9302599430084229, 0.5008718967437744, 1.3055448532104492, 0.8017981052398682, 1.0647220611572266, 2.1607820987701416, 0.8137421607971191, 1.0747449398040771]","[1787.0794541920152, -74782.53424970928, -74782.07210679061, -2155119.6276849136, -64010.81462806005, -74781.23189828353, -34493.37371646356, -74779.31923926856, -74794.03274756075, -74782.73979843986]","[[6.845255034003061, 3.0896168601388307, 3.722018001963301, 1.7019516146500555, 4.629340979700715, 2.6439322749399468, 4.482917785365372, 8.005048632469515, 0.35003768377659095, 3.429971815163919, 4.6068786147065355, 8.270954947095596, 0.8947524807947875, 4.628588593083505, -9.301029995663981], [11.296874059958169, 1.4820779330828397, 1.9374343471260145, 2.6244716758495983, 5.15577291514345, 4.980539117591784, 1.9089928537121914, 8.575446009451037, 2.413804338560858, 3.0285135240082064, 1.7790150391735418, 8.994096814131423, -0.9892992571880828, 7.988623045663428, -9.301029995663981], [8.587336827695344, 1.1662674107673343, -0.2811943376529147, -1.233077919690639, 6.284618171697202, -0.5865142237008021, 2.3083306558071133, 11.466152903826478, -1.9607599742758337, 1.9852678798055081, 4.056918014016323, 6.406868047386364, 4.043285631486436, 7.5971085510851815, -9.301029995663981], [7.865835602521921, 3.063704806580155, 1.226087764658832, 3.349590301042914, 8.500413322831516, -0.27225879059171154, -0.5436225587986856, 10.874109405284292, 2.1648592609904433, -1.001670141465893, -0.49016737503071095, 11.12979691178335, -0.27779407200775186, 5.261614071702458, -10.006232122164544], [9.957247122962903, 2.480938836491592, -0.8544205150330633, 1.8518293329394249, 5.820723258137335, 1.596803953000797, 1.2804338451240982, 7.834716639706491, 0.7809924027475383, 2.736688602408749, 1.0225231735058367, 6.64367810432212, 2.335830020056598, 3.627196154601986, -9.301029995663981], [7.5450905501992, 4.028370346319342, 3.402593280517796, -1.969993812677286, 7.521475038209978, 3.3450426170552987, 2.9009822110137264, 6.28001088376555, 1.1287338743089514, 1.3527658444017927, 2.7600338225558634, 8.573763266668017, 3.2405194976230254, 3.5285871405136, -9.301029995663981], [11.341175800737147, 4.0398119438721904, 2.8928705030878685, 3.4297269560961645, 4.275683734999525, 2.5765908605521513, 0.8876753441787952, 7.2643269628445, 2.8206350932190345, 0.4093876965197383, -0.07747600976471425, 12.0, 1.5489677348823983, 6.5162388843753005, -9.301029995663981], [9.276628059144342, 0.5343548229237585, 0.4413818481183689, 0.3756873793521085, 6.760798944081815, 1.0313730828924803, 4.982985316298245, 9.768464293663545, -0.809598440976397, -0.6547774411756886, 2.2923336273642523, 9.642531844388735, 3.160343870634977, 6.095217393162755, -9.301029995663981], [6.994032023526549, -0.6563717985025552, -0.17937434856507206, 1.2672027850170953, 3.444801149924438, 2.4545849539916413, -0.3322284933038193, 7.067865006761817, -0.2754493424416051, -1.5723487811707875, 0.4458995230944387, 7.4687591128910205, 0.3182580373593833, 5.668570626839088, -9.301029995663981], [10.525176768147347, -0.3212283370774167, -1.8010179810230742, -0.8156155230705762, 8.047728628657994, 0.3972191652570096, 3.9299607438456574, 10.318519244832622, 3.8409778025075774, 0.17596165271998843, 3.2872782249211947, 10.679974344178076, 4.508305892679296, 8.667638897584077, -9.301029995663981]]","[8929.579444253903, 85499.1931481552, 85498.73100523654, 2165836.2865833594, 74727.47352650597, 85497.89079672945, 45210.032614909476, 85495.97813771448, 85510.69164600667, 85499.39869688578]","[1.5403280048698103, 1.6123666835133792, 2.3657320875096346, 2.2091003815159076, 1.4513361444588277, 1.896935177155768, 2.19335301036399, 1.9473165304493079, 2.427428356080304, 2.6515601784512546]",280770.5255599757,2.0295456554368188,628816.0018630972,0.38592128567631534,1.73487069606781
COBYLA,"[False, False, True, False, False, False, False, True, True, True]","[2.3262391090393066, 2.2475361824035645, 0.5434627532958984, 2.497614860534668, 2.6244001388549805, 2.332355260848999, 2.792001962661743, 1.4505400657653809, 0.3428809642791748, 1.5425069332122803]","[9056.829664728775, 8996.95427601194, 8472.571848344625, 9570.54359130632, 9640.803248487722, 9108.27817529192, 9214.008792267257, 9113.796447284942, 8471.32425905653, 9339.54925010442]","[[7.463427257467621, 3.400199966588279, 3.3208572649998147, 1.6340299931584026, 5.222560229642223, 2.7768917745534543, 4.4809344694593, 8.379859263698645, 0.46826287820298834, 4.244921087684589, 4.181133106929678, 9.85036936784082, 3.0971377157654647, 3.9598205748452107, -8.549969181170953], [12.311437807763154, 2.9802678723789913, 3.2489094231970506, 2.8122037723009523, 6.122230433922404, 5.0202665770574795, 2.528985016197199, 8.41040717910587, 3.351689082777224, 3.0061841067725497, 2.8172485223613224, 10.121252930547943, 0.8085344693994048, 7.15519711697122, -8.493171597677641], [8.32245454603624, 1.9133086314264025, -0.11525512769137108, 0.5506619272784874, 5.922288246970597, 0.9754867584047019, 2.389101595238855, 12.788921933376862, -2.646896056006705, 2.671297406458823, 3.7740533765482147, 6.316755518022954, 4.968405037151914, 7.350953049480765, -8.034088208341633], [8.950050093615614, 3.3801633792701815, 2.120169743246288, 4.915128656848765, 7.643119999445157, 0.8878543266054548, 0.5949865804867179, 9.50268040650614, 1.8070297792317254, -0.29806648653916623, -0.6021500592595361, 10.96652981100519, -0.34042354619131016, 3.6048679080364443, -8.934068595252274], [9.804936651127495, 3.2479462675447404, 1.0651021598981607, 2.4905080184937765, 5.570918134862603, 1.5933424951857986, 2.301650733589155, 8.069025639577976, 1.8020181011096825, 2.8991769739334847, 2.0710843030015025, 6.822400219201377, 3.5993037324085506, 3.671337648120764, -9.052365004150912], [10.178548436909097, 4.996501839630593, 2.849195339153754, 1.5142153748475526, 7.0258026047679225, 5.10859296514459, 2.9974213210844476, 7.435753912401614, 1.126241120258133, 2.0431605955738252, 2.359883573228258, 8.450659012506893, 4.597745955951752, 4.482164248333425, -8.573667489312387], [13.123480550494625, 4.131134372880411, 3.679873301130745, 3.5175054124247236, 3.7370543783849466, 2.6705176665844585, 1.9077247381460885, 7.295779156075993, 3.1562073949685536, 0.586482972725637, 0.8936255837389769, 13.050356171702086, 1.736528429375423, 6.677237468128468, -8.683191529634996], [8.776962582445467, 2.2972749318014407, 0.5028385811514258, 2.4497986486105225, 5.543334338555593, 1.7906896931307141, 5.598630395678491, 11.45936474916797, 0.5695693408881698, -0.3892140215195369, 1.747885611528734, 9.140404775669948, 4.940321031848018, 6.898381707025601, -8.598086202326664], [8.452970125437409, 0.8740340559252044, -0.7137993335185173, 2.889316739836017, 2.9885706360841864, 4.180063387088949, -1.0317626933870911, 8.000352031660764, -0.2798281807636138, -0.4871437957971745, 1.403382370156356, 8.436537477869074, 1.2982005100892182, 5.599858698308111, -8.033724965846817], [9.915260123494344, -0.7017144438950408, -0.4327959007149317, 1.807043755487533, 5.984535043927552, 3.0706382754284163, 3.057912283600575, 11.997702136340283, 4.64752149237178, -0.6308920306875867, 3.4067651031489894, 8.468150509475635, 5.887946722547577, 8.540647529036228, -8.791624523512397]]","[1659.8292337171424, 1719.7046224339774, 2244.0870501012923, 1146.1153071395984, 1075.8556499581955, 1608.3807231539977, 1502.6501061786603, 1602.862451160976, 2245.334639389388, 1377.1096483414985]","[1.73401437170904, 1.6463660422735087, 2.4065237698816855, 1.9339240256305754, 1.2949809173100104, 1.6868682220153661, 2.4727478098713442, 2.0908807574275325, 2.2644186858400923, 2.5520368304387473]",1618.1929431574727,2.00827614323979,372.2738215166873,0.39576042243318577,1.8699538230895996
