# i=0, beta=0.0006243386684495184 log_k1_f,log_k1_r,log_k2_f,log_k2_r,log_k3_f,log_k3_r,log_k4_f,log_k4_r,log_k5_f,log_k5_r,log_k6_f,log_sigma
9.892610156896344265e+00,3.440386402261379928e+00,2.762422141519675023e+00,-1.170524401043359974e+00,3.092499464287492117e+00,1.065560601531525542e+00,1.206337752586423839e+00,1.126748259480226722e+01,-1.113435613679381264e+00,2.733979148904269962e+00,4.020826343475834008e+00,-1.231425849517456861e+01
9.892610156896344265e+00,3.440386402261379928e+00,2.762422141519675023e+00,-1.170524401043359974e+00,3.092499464287492117e+00,1.065560601531525542e+00,1.206337752586423839e+00,1.126748259480226722e+01,-1.113435613679381264e+00,2.733979148904269962e+00,4.020826343475834008e+00,-1.231425849517456861e+01
9.892610156896344265e+00,3.440386402261379928e+00,2.762422141519675023e+00,-1.170524401043359974e+00,3.092499464287492117e+00,1.065560601531525542e+00,1.206337752586423839e+00,1.126748259480226722e+01,-1.113435613679381264e+00,2.733979148904269962e+00,4.020826343475834008e+00,-1.231425849517456861e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
9.727265539654801785e+00,3.323778838484193532e+00,3.016163297686462297e+00,-1.178921230613016791e+00,3.095943980672704043e+00,1.009873561695527444e+00,1.104877814773223887e+00,1.145300591087947772e+01,-1.307615198298594628e+00,3.126158914603712979e+00,4.417565776427876401e+00,-1.231064184365562042e+01
1.190511654479485770e+01,1.277564201576886660e+00,-1.249750664286795265e+00,-8.646639763518906285e-01,7.801061062563860560e+00,-4.554519342702243456e-01,2.454527539204453213e+00,6.372308286179938719e+00,3.981086013561252024e+00,3.430582638678890461e+00,3.458909811028357595e+00,-1.232308139573940409e+01
1.190511654479485770e+01,1.277564201576886660e+00,-1.249750664286795265e+00,-8.646639763518906285e-01,7.801061062563860560e+00,-4.554519342702243456e-01,2.454527539204453213e+00,6.372308286179938719e+00,3.981086013561252024e+00,3.430582638678890461e+00,3.458909811028357595e+00,-1.232308139573940409e+01
