,y_obs
274,1.1315420242475487e-11
275,1.072632216886552e-11
276,1.0007599163828296e-11
277,9.480742240481156e-12
278,8.920063418714148e-12
279,8.352316141410532e-12
280,7.858961712162466e-12
281,7.429090705771508e-12
282,6.81336060147578e-12
283,6.819742246221484e-12
284,6.3079935317303725e-12
285,5.931929348480568e-12
286,5.5123729356122696e-12
287,5.515892828020159e-12
288,5.0175604322915984e-12
289,4.774880047838794e-12
290,4.571837486295462e-12
291,4.377779884894822e-12
292,4.002894418368558e-12
293,3.9653733264728944e-12
294,3.663035495341269e-12
295,3.6054230253800664e-12
296,3.287706210797971e-12
297,3.087744170641989e-12
298,2.8093525993810684e-12
299,2.78191124831101e-12
300,2.7237884568498693e-12
301,2.6070571702911907e-12
302,2.3862326509454512e-12
303,2.5505632035023754e-12
304,1.9977460838271442e-12
305,2.053689144193917e-12
306,2.1031153593543474e-12
307,1.9215036525023727e-12
308,1.786499391707885e-12
309,1.506353438765477e-12
310,1.626921973932577e-12
311,1.4646586969391286e-12
312,1.4609714380511858e-12
313,1.4707414097871508e-12
314,1.302321670548698e-12
315,1.211706045032739e-12
316,1.2720758440594283e-12
317,1.115319275090115e-12
318,9.935967938751524e-13
319,9.119007318387157e-13
320,1.0640994390588592e-12
321,1.0133302173899606e-12
322,9.432329585400034e-13
323,8.430671812891125e-13
324,7.081718753964598e-13
325,7.174547385627636e-13
326,9.050345398848294e-13
327,6.952625994005287e-13
328,7.225450899572342e-13
329,5.728608567268917e-13
330,6.034473610681337e-13
331,5.843181477478567e-13
332,5.366426511301793e-13
333,5.004566569708317e-13
334,4.626385483387151e-13
335,4.831769580926689e-13
336,5.726759043544851e-13
337,4.1110632577103154e-13
338,4.064942627586223e-13
339,4.1777593419898334e-13
340,3.826903330310557e-13
341,3.9558868225130514e-13
342,3.8115278306688327e-13
343,2.8963425239960343e-13
344,1.8510264940429062e-13
345,2.732927358298766e-13
346,1.8019465795310513e-13
347,2.9346482207920855e-13
348,2.823511968242464e-13
349,1.3016114764028528e-13
350,1.7445258078131277e-13
351,3.56623669642431e-13
352,1.6078758817899536e-13
