,y_obs
234,-1.20090446200546e-13
235,1.3581678776837014e-13
236,-7.021430144154182e-14
237,3.2114467830601655e-13
238,1.0455790792177742e-13
239,-5.606438645932175e-14
240,6.65969017874618e-14
241,-3.960392642247163e-14
242,-4.8087291855241495e-14
243,8.644202720918233e-14
244,-8.811753036209618e-14
245,-6.524946265350794e-14
246,7.48065049258048e-14
247,-7.119181367926584e-14
248,1.7593009700629364e-14
249,6.439154535443557e-14
250,8.563680212735791e-11
251,7.493284830005446e-11
252,6.52302075785269e-11
253,5.7734615154651974e-11
254,5.146871453855194e-11
255,4.625079566985917e-11
256,4.1889943617953506e-11
257,3.8145670170717186e-11
258,3.477393921841591e-11
259,3.2059851117645396e-11
260,2.935353122744266e-11
261,2.712882361001694e-11
262,2.5279294210368275e-11
263,2.3463194789600755e-11
264,2.1722357102251228e-11
265,2.0458660371109058e-11
266,1.9297322641761373e-11
267,1.7709140297011927e-11
268,1.6675791252074077e-11
269,1.5592606765536047e-11
270,1.4788088194608165e-11
271,1.370023074599989e-11
272,1.317117061627559e-11
273,1.2329727581242854e-11
274,1.1794055840240817e-11
275,1.1072900538894864e-11
276,1.0459085998851932e-11
277,9.755337770618095e-12
278,9.482662396860662e-12
279,8.919166164875939e-12
280,8.42434044196275e-12
281,8.023416645138076e-12
282,7.483620297629944e-12
283,7.0705418736404226e-12
284,6.882740234942073e-12
285,6.349103744218238e-12
286,6.111216045311652e-12
287,5.797924569738026e-12
288,5.549163331032895e-12
289,5.19586101775093e-12
290,4.913874735894929e-12
291,4.886155098636387e-12
292,4.4081512821055944e-12
293,4.442648476021894e-12
294,4.236431647416708e-12
295,3.889514991599236e-12
296,3.653127584792586e-12
297,3.5137501539370854e-12
298,3.4538816546874726e-12
299,3.148893872014566e-12
300,3.1663597187926643e-12
301,2.90573343627294e-12
302,2.8533759953813302e-12
303,2.662545280992686e-12
304,2.433095193181949e-12
305,2.381611475551005e-12
306,2.171918209020472e-12
307,2.0569093812013008e-12
308,2.121869358958827e-12
309,2.0742915106934308e-12
310,2.0090548653390036e-12
311,1.857496413606439e-12
312,1.7986559586551626e-12
313,1.7965838314935798e-12
314,1.68779824726936e-12
315,1.4163849054100468e-12
316,1.4084272410571718e-12
317,1.2103777750012293e-12
318,1.3366086044976699e-12
319,1.339736294707079e-12
320,1.2493057519188724e-12
321,1.3135595260986568e-12
322,1.160362355086533e-12
323,1.1217730481638674e-12
324,9.540678228937287e-13
325,1.0035482171004192e-12
326,1.0440090015336845e-12
327,9.648643488337136e-13
328,8.059880664438839e-13
329,8.477525392373203e-13
330,8.81818996477044e-13
331,8.233083877162609e-13
332,5.855214908001932e-13
333,7.104657217435619e-13
334,7.5806010065121e-13
335,6.521136300673519e-13
