,y_obs
187,-8.358547837450176e-14
188,-5.18507654891447e-14
189,-6.456218314905471e-14
190,-1.2088942789892102e-13
191,8.037971808200972e-14
192,2.632201334786625e-14
193,-2.3885162287867054e-14
194,-2.499944524432693e-14
195,-5.767412626121603e-14
196,1.1593121089037454e-13
197,-5.993396103488704e-14
198,-7.624159044558201e-15
199,-6.768070135906336e-14
200,5.828149316710326e-14
201,5.774679895629246e-14
202,-6.970252175386879e-14
203,1.1839317662063908e-13
204,-2.0835916164323513e-14
205,-4.094705632733675e-14
206,4.841227832319565e-14
207,3.967504333704262e-14
208,-7.85698731043163e-14
209,8.118931873040192e-14
210,-9.463834689823114e-14
211,-7.990419271561831e-14
212,-4.771577216035283e-14
213,-1.3977635098697045e-14
214,7.154954117074349e-14
215,-8.61591445930973e-14
216,4.8289136240299445e-14
217,2.401893099103299e-14
218,-9.111537471369056e-15
219,2.7488554220091303e-14
220,-1.2675794773511782e-13
221,-1.993300856359534e-13
222,-1.1901315423350938e-13
223,1.4299021582964814e-13
224,4.0026951185672936e-14
225,-1.3424513103618777e-13
226,1.1615035140877332e-13
227,1.5038990439050725e-13
228,-1.3953093405532296e-13
229,-3.1008791378316424e-15
230,1.052473919537685e-13
231,7.984344232035904e-14
232,1.5570543478085552e-13
233,3.8126477413602575e-14
234,1.35150529212929e-13
235,-6.913632644470597e-14
236,-6.293770762369415e-15
237,-4.036866645241995e-14
238,2.2588180579429316e-13
239,6.534542016413309e-14
240,4.914036929976183e-14
241,7.879150820625034e-14
242,-1.54421973468741e-13
243,-1.2979434774298397e-14
244,-1.0108571321301924e-13
245,7.390539302852804e-14
246,-1.073655933530174e-13
247,-3.491170539349604e-15
248,6.678141016194881e-14
249,-3.0913655348126897e-15
250,9.214906095257045e-11
251,7.999032715629692e-11
252,6.948862337762701e-11
253,6.1006687253597e-11
254,5.4151359711266356e-11
255,4.840291193868531e-11
256,4.367708794433877e-11
257,3.945040355613958e-11
258,3.58872275426176e-11
259,3.28868135067851e-11
260,3.035611646910929e-11
261,2.788748139752321e-11
262,2.556575086878228e-11
263,2.3649918111558813e-11
264,2.2013991305698703e-11
265,2.0307642111213417e-11
266,1.9196819679060577e-11
267,1.7573051123931467e-11
268,1.642427362617935e-11
269,1.545151829668823e-11
270,1.467218585046759e-11
271,1.373403670776823e-11
272,1.2905473546618697e-11
273,1.1984240562160381e-11
274,1.1306306083620308e-11
275,1.0585345583799148e-11
276,9.960330594725727e-12
277,9.49760028199802e-12
278,8.99872213155765e-12
279,8.455597024108709e-12
280,7.706153140135681e-12
281,7.506423466646285e-12
282,7.115226688759034e-12
283,6.7873349060224915e-12
284,6.212629206221445e-12
285,5.960310781174575e-12
286,5.589544034758752e-12
287,5.309356317880217e-12
288,5.19616203397037e-12
289,4.774152281103706e-12
290,4.528342339872586e-12
291,4.367213998293212e-12
292,4.182143560701778e-12
293,3.8628452452206824e-12
294,3.643203611261212e-12
295,3.3326091054752217e-12
296,3.368940143391717e-12
297,3.2191154160068042e-12
298,3.1322871976922693e-12
299,2.8771293168777155e-12
300,2.7292618868904013e-12
301,2.612313489748542e-12
302,2.4625398319261117e-12
303,2.140247377833869e-12
304,2.23811162776982e-12
305,2.211296144576835e-12
306,1.9570689539907854e-12
307,1.9123665651090273e-12
308,1.7606804126992455e-12
309,1.6143136424286041e-12
310,1.507236068205768e-12
311,1.6603041378504468e-12
312,1.615085305203838e-12
313,1.3933524044544994e-12
314,1.3921997451893525e-12
315,1.2388974345058595e-12
316,9.634371264550805e-13
317,1.1717133910217913e-12
318,9.690679176915663e-13
319,1.040208739090125e-12
320,1.023300522590432e-12
321,7.768495667804269e-13
322,7.23911292793967e-13
323,7.601083223741094e-13
324,7.604983710236889e-13
325,7.1811308469536e-13
326,6.626728339342584e-13
327,5.227824055204964e-13
328,6.632884005599507e-13
329,5.75851142760877e-13
330,6.755653199054025e-13
331,5.430871930892243e-13
332,5.414657320988294e-13
333,5.770995238605783e-13
334,4.3715028199552967e-13
335,5.062597421187311e-13
336,3.6237781306016017e-13
337,4.0706155225367395e-13
338,4.610919706876331e-13
339,2.1320975427334564e-13
340,2.8618334161526374e-13
341,1.9753541460433926e-13
342,2.534344698270758e-13
343,2.8636377934711237e-13
344,3.322218992329816e-13
345,3.349146751081996e-13
346,1.499190681142686e-13
347,2.1359450115767754e-13
348,3.826472969305442e-13
349,1.6908779901305853e-13
350,-6.590749251214091e-15
351,2.45043034330861e-13
352,2.4385101087771045e-13
353,4.4107053542297514e-14
354,1.4450112075043004e-13
355,2.0520999748232444e-13
356,3.810503735437679e-13
357,2.137227971086745e-13
358,2.8206070995767676e-13
359,1.234367859190845e-13
360,3.215209805922343e-13
361,1.770095288190978e-13
362,1.423747272488259e-13
363,1.7584231340429133e-13
364,8.420283439639429e-14
365,2.449271067225783e-14
366,1.8866322121776524e-13
367,3.6572416758568725e-14
368,2.0283835581858185e-13
369,3.92115613728454e-14
370,1.4680913455516133e-13
371,1.1709976545338046e-13
372,1.9021013711154074e-13
373,-3.878301123342357e-14
374,1.045989690047472e-14
375,-6.35134886305278e-11
376,-6.420297432415575e-11
377,-6.185905953516167e-11
378,-5.950939054051531e-11
379,-5.689257981261617e-11
380,-5.4424742403065637e-11
381,-5.185807064369713e-11
382,-4.930196496038253e-11
383,-4.6666109392708825e-11
384,-4.406396463948208e-11
385,-4.140102776745894e-11
386,-3.86736228294798e-11
387,-3.612149849000179e-11
388,-3.3461932627249544e-11
389,-3.089106177133236e-11
390,-2.8804530143507003e-11
391,-2.6256294567181617e-11
392,-2.3800681096823097e-11
393,-2.1762691539244386e-11
394,-1.9793737737518282e-11
395,-1.8020619751559297e-11
396,-1.6342880197860495e-11
397,-1.46784840639759e-11
398,-1.313508885834428e-11
399,-1.1717296805457364e-11
400,-1.063812369726598e-11
401,-9.479243032806371e-12
402,-8.529913748407725e-12
403,-7.573845659983465e-12
404,-6.7232691497746416e-12
405,-5.99850121598927e-12
406,-5.381584087176564e-12
407,-4.818572265368007e-12
408,-4.103994008996406e-12
409,-3.860006784802479e-12
410,-3.2462307489155598e-12
411,-2.8495710080350266e-12
412,-2.943734142654321e-12
413,-2.400057871997607e-12
414,-2.0493915622749492e-12
415,-2.0223296255759783e-12
416,-1.4399760080671749e-12
417,-1.5415871531794107e-12
418,-1.2692958714024095e-12
419,-9.18681462574323e-13
420,-7.186575527571011e-13
421,-8.771165059158726e-13
422,-5.786480660438885e-13
423,-7.639863401864271e-13
424,-6.547456545315816e-13
425,-4.60441486771842e-13
426,-4.0609491410896444e-13
427,-3.922503372805394e-13
428,-3.286909335705242e-13
429,-3.407495050733464e-13
430,-2.8223492630132183e-13
431,-3.5358367924820676e-13
432,-2.8116263653396153e-13
433,-2.0552929502849824e-13
434,-1.0282944386431656e-13
435,-7.625662620043759e-14
436,-6.912816649085973e-14
437,-1.3653283518683632e-13
438,-4.300720943727975e-14
439,-1.6081399537681926e-14
440,-2.2740370635668357e-13
441,5.4577373644954594e-14
442,-2.9568584971725354e-14
443,-2.832079858476833e-14
444,-6.640953888659152e-15
445,-4.308615416855972e-14
446,1.6253113058166489e-13
447,3.626525715840473e-14
448,-5.976924586985449e-14
449,-7.982920136755045e-14
450,9.436541361906504e-14
451,9.86389704420061e-14
452,6.157560685865803e-14
453,-9.818697993924323e-14
454,-8.428143521579244e-14
455,-4.489191956015607e-14
456,6.356888598952799e-14
457,2.8261641648119813e-14
458,-2.9236004113758145e-14
459,-2.164756921209344e-15
460,-3.707346182411456e-14
461,5.152580611296036e-14
462,-8.040875407803559e-14
463,2.2137028385374102e-14
464,-8.619438338794166e-14
465,-1.19065095291559e-13
466,1.0197508916976904e-13
467,-1.1095662408447648e-13
468,-1.9293329035796079e-13
469,-2.701499630177402e-14
470,1.1326915546216172e-13
471,-2.218120903354705e-13
472,1.5247279818593037e-13
473,4.4145821424336543e-14
474,4.5528454815128973e-14
475,2.861200506224084e-14
476,-2.4483653302828434e-13
477,1.1684477622525072e-13
478,-4.7638619772625026e-14
479,-1.1463775755775462e-13
480,-1.5303694108596365e-14
481,-8.982640242113193e-14
482,-3.462263070809309e-15
483,4.8608982019719504e-14
484,-2.0572545024874114e-13
485,-1.2669450711032585e-14
486,6.713147549945839e-14
487,-9.814207415882302e-15
488,-1.7823457177520275e-14
489,-2.780500285025982e-13
490,5.337781021915153e-15
491,2.8283353070726e-13
492,-3.705742897668511e-17
493,1.6020333677650575e-13
494,4.783348784686761e-14
495,1.1337564265953138e-13
496,-1.9944090272238867e-13
497,2.6010447744543945e-14
498,-1.4420340267669939e-13
499,-1.1798684249893262e-13
