,t,OF,OF_Hb,IF_Hb,S_in,IF_Hb_Sb,H_in,IF_Sb,OF_Sb,IF,OF_Hb_Sb
2031,2.031135409027269,4.721631660433145e-09,4.721694118723747e-09,4.722322969578203e-09,0.0009999810934469824,4.722239842849706e-08,1.0001415458976364e-07,4.7215698074914665e-08,4.721625474771716e-08,2.125e-08,2.125e-08
2032,2.03213547569838,4.721632351519726e-09,4.721694607898852e-09,4.722321424935298e-09,0.0009999810935153147,4.7222382786895455e-08,1.0001410189927845e-07,4.721570697019766e-08,4.7216261858416995e-08,2.125e-08,2.125e-08
2033,2.0331355423694917,4.721633040838772e-09,4.7216950958197034e-09,4.722319884220876e-09,0.0009999810935834674,4.7222367185070345e-08,1.0001404934829198e-07,4.721571584297892e-08,4.721626895093538e-08,2.125e-08,2.125e-08
2034,2.034135609040603,4.7216337283940944e-09,4.721695582488971e-09,4.7223183474262116e-09,0.0009999810936514412,4.722235162293332e-08,1.0001399693658346e-07,4.721572469330981e-08,4.721627602531158e-08,2.125e-08,2.125e-08
2035,2.0351356757117145,4.721634414189446e-09,4.721696067909279e-09,4.7223168145427146e-09,0.0009999810937192364,4.722233610039735e-08,1.0001394466393672e-07,4.7215733521240956e-08,4.721628308158425e-08,2.125e-08,2.125e-08
2036,2.0361357423828257,4.721635098228517e-09,4.721696552083214e-09,4.722315285561926e-09,0.0009999810937868533,4.7222320617376726e-08,1.0001389253014022e-07,4.721574232682218e-08,4.7216290119791427e-08,2.125e-08,2.125e-08
2037,2.0371358090539373,4.721635780514943e-09,4.7216970350133164e-09,4.722313760475522e-09,0.000999981093854292,4.722230517378713e-08,1.0001384053498703e-07,4.721575111010255e-08,4.7216297139970536e-08,2.125e-08,2.125e-08
2038,2.0381358757250485,4.721636461052295e-09,4.721697516702086e-09,4.722312239275313e-09,0.0009999810939215529,4.722228976954556e-08,1.0001378867827486e-07,4.7215759871130356e-08,4.721630414215839e-08,2.125e-08,2.125e-08
2039,2.03913594239616,4.721637139844087e-09,4.721697997151982e-09,4.7223107219532426e-09,0.0009999810939886364,4.72222744045704e-08,1.0001373695980615e-07,4.721576860995312e-08,4.7216311126391167e-08,2.125e-08,2.125e-08
2040,2.0401360090672713,4.7216378168937714e-09,4.721698476365418e-09,4.722309208501391e-09,0.0009999810940555425,4.722225907878139e-08,1.0001368537938789e-07,4.721577732661757e-08,4.721631809270446e-08,2.125e-08,2.125e-08
2041,2.041136075738383,4.7216384922047415e-09,4.721698954344767e-09,4.72230769891197e-09,0.0009999810941222719,4.722224379209965e-08,1.0001363393683184e-07,4.721578602116965e-08,4.721632504113321e-08,2.125e-08,2.125e-08
2042,2.042136142409494,4.721639165780328e-09,4.721699431092359e-09,4.722306193177332e-09,0.0009999810941888243,4.722222854444766e-08,1.0001358263195442e-07,4.7215794693654555e-08,4.721633197171176e-08,2.125e-08,2.125e-08
2043,2.043136209080606,4.721639837623805e-09,4.721699906610479e-09,4.7223046912899606e-09,0.0009999810942552005,4.7222213335749285e-08,1.0001353146457673e-07,4.721580334411666e-08,4.72163388844738e-08,2.125e-08,2.125e-08
2044,2.044136275751717,4.721640507738382e-09,4.721700380901372e-09,4.72230319324248e-09,0.0009999810943214001,4.7222198165929765e-08,1.0001348043452458e-07,4.721581197259956e-08,4.7216345779452435e-08,2.125e-08,2.125e-08
2045,2.0451363424228286,4.721641176127207e-09,4.72170085396724e-09,4.722301699027647e-09,0.0009999810943874241,4.7222183034915723e-08,1.0001342954162853e-07,4.721582057914607e-08,4.7216352656680104e-08,2.125e-08,2.125e-08
2046,2.04613640909394,4.721641842793371e-09,4.7217013258102395e-09,4.722300208638358e-09,0.0009999810944532725,4.722216794263517e-08,1.0001337878572387e-07,4.721582916379822e-08,4.721635951618864e-08,2.125e-08,2.125e-08
2047,2.0471364757650514,4.721642507739902e-09,4.721701796432485e-09,4.722298722067645e-09,0.000999981094518945,4.722215288901752e-08,1.000133281666506e-07,4.72158377265972e-08,4.7216366358009243e-08,2.125e-08,2.125e-08
2048,2.0481365424361626,4.721643170969765e-09,4.721702265836048e-09,4.7222972393086795e-09,0.0009999810945844425,4.7222137873993554e-08,1.0001327768425353e-07,4.721584626758347e-08,4.721637318217247e-08,2.125e-08,2.125e-08
2049,2.049136609107274,4.721643832485866e-09,4.721702734022954e-09,4.722295760354771e-09,0.0009999810946497649,4.722212289749549e-08,1.0001322733838216e-07,4.721585478679666e-08,4.721637998870825e-08,2.125e-08,2.125e-08
2050,2.0501366757783854,4.721644492291046e-09,4.721703200995189e-09,4.722294285199366e-09,0.0009999810947149124,4.722210795945691e-08,1.0001317712889084e-07,4.721586328427558e-08,4.72163867776459e-08,2.125e-08,2.125e-08
2051,2.0511367424494966,4.721645150388086e-09,4.721703666754692e-09,4.722292813836051e-09,0.0009999810947798854,4.722209305981284e-08,1.0001312705563868e-07,4.721587176005827e-08,4.721639354901406e-08,2.125e-08,2.125e-08
2052,2.0521368091206083,4.721645806779707e-09,4.72170413130336e-09,4.7222913462585515e-09,0.0009999810948446836,4.722207819849967e-08,1.0001307711848957e-07,4.721588021418195e-08,4.7216400302840754e-08,2.125e-08,2.125e-08
2053,2.0531368757917194,4.721646461468563e-09,4.7217045946430445e-09,4.722289882460731e-09,0.0009999810949093079,4.7222063375455256e-08,1.0001302731731224e-07,4.721588864668303e-08,4.721640703915336e-08,2.125e-08,2.125e-08
2054,2.054136942462831,4.72164711445725e-09,4.721705056775553e-09,4.722288422436597e-09,0.000999981094973758,4.7222048590618835e-08,1.0001297765198026e-07,4.721589705759712e-08,4.721641375797862e-08,2.125e-08,2.125e-08
2055,2.0551370091339423,4.7216477657483e-09,4.7217055177026516e-09,4.722286966180293e-09,0.0009999810950380343,4.722203384393108e-08,1.0001292812237196e-07,4.7215905446959034e-08,4.721642045934263e-08,2.125e-08,2.125e-08
2056,2.056137075805054,4.721648415344182e-09,4.721705977426059e-09,4.722285513686107e-09,0.000999981095102137,4.722201913533407e-08,1.0001287872837057e-07,4.7215913814802734e-08,4.7216427143270836e-08,2.125e-08,2.125e-08
2057,2.057137142476165,4.721649063247301e-09,4.7217064359474495e-09,4.7222840649484635e-09,0.000999981095166066,4.7222004464771345e-08,1.0001282946986417e-07,4.721592216116139e-08,4.721643380978804e-08,2.125e-08,2.125e-08
2058,2.0581372091472767,4.721649709460001e-09,4.721706893268454e-09,4.722282619961933e-09,0.0009999810952298217,4.722198983218785e-08,1.0001278034674571e-07,4.721593048606736e-08,4.721644045891839e-08,2.125e-08,2.125e-08
2059,2.059137275818388,4.72165035398456e-09,4.72170734939066e-09,4.722281178721225e-09,0.0009999810952934043,4.722197523752999e-08,1.00012731358913e-07,4.721593878955216e-08,4.72164470906854e-08,2.125e-08,2.125e-08
2060,2.0601373424894995,4.7216509968231984e-09,4.721707804315607e-09,4.7222797412211924e-09,0.0009999810953568136,4.7221960680745575e-08,1.0001268250626876e-07,4.7215947071646504e-08,4.721645370511193e-08,2.125e-08,2.125e-08
2061,2.0611374091606107,4.721651637978067e-09,4.721708258044793e-09,4.722278307456831e-09,0.0009999810954200504,4.722194616178389e-08,1.0001263378872057e-07,4.7215955332380274e-08,4.7216460302220136e-08,2.125e-08,2.125e-08
2062,2.0621374758317224,4.721652277451255e-09,4.721708710579666e-09,4.722276877423277e-09,0.000999981095483114,4.722193168059566e-08,1.0001258520618098e-07,4.7215963571782526e-08,4.721646688203161e-08,2.125e-08,2.125e-08
2063,2.0631375425028335,4.721652915244788e-09,4.721709161921638e-09,4.722275451115815e-09,0.000999981095546005,4.7221917237133055e-08,1.0001253675856739e-07,4.7215971789881495e-08,4.72164734445672e-08,2.125e-08,2.125e-08
2064,2.064137609173945,4.721653551360629e-09,4.721709612072065e-09,4.722274028529866e-09,0.0009999810956087235,4.72219028313497e-08,1.000124884458022e-07,4.721597998670457e-08,4.721647998984716e-08,2.125e-08,2.125e-08
2065,2.0651376758450564,4.7216541858006745e-09,4.721710061032266e-09,4.722272609661002e-09,0.0009999810956712696,4.722188846320069e-08,1.0001244026781272e-07,4.721598816227833e-08,4.721648651789104e-08,2.125e-08,2.125e-08
2066,2.066137742516168,4.721654818566757e-09,4.721710508803509e-09,4.722271194504935e-09,0.0009999810957336435,4.7221874132642564e-08,1.0001239222453123e-07,4.7215996316628495e-08,4.721649302871774e-08,2.125e-08,2.125e-08
2067,2.067137809187279,4.721655449660646e-09,4.72171095538702e-09,4.722269783057524e-09,0.0009999810957958453,4.722185983963335e-08,1.0001234431589498e-07,4.7216004449779946e-08,4.7216499522345506e-08,2.125e-08,2.125e-08
2068,2.068137875858391,4.721656079084045e-09,4.7217114007839785e-09,4.72226837531477e-09,0.0009999810958578746,4.722184558413251e-08,1.0001229654184618e-07,4.721601256175676e-08,4.7216505998791926e-08,2.125e-08,2.125e-08
2069,2.069137942529502,4.721656706838593e-09,4.721711844995516e-09,4.722266971272826e-09,0.0009999810959197323,4.7221831366101033e-08,1.00012248902332e-07,4.721602065258213e-08,4.72165124580739e-08,2.125e-08,2.125e-08
2070,2.0701380092006136,4.721657332925865e-09,4.721712288022722e-09,4.722265570927984e-09,0.000999981095981418,4.722181718550134e-08,1.000122013973047e-07,4.721602872227843e-08,4.7216518900207654e-08,2.125e-08,2.125e-08
2071,2.071138075871725,4.721657957347368e-09,4.721712729866636e-09,4.7222641742766854e-09,0.0009999810960429317,4.722180304229735e-08,1.0001215402672148e-07,4.721603677086718e-08,4.721652532520878e-08,2.125e-08,2.125e-08
2072,2.0721381425428365,4.721658580104548e-09,4.721713170528254e-09,4.722262781315517e-09,0.0009999810961042737,4.722178893645445e-08,1.0001210679054458e-07,4.721604479836907e-08,4.721653173309216e-08,2.125e-08,2.125e-08
2073,2.0731382092139476,4.721659201198783e-09,4.721713610008526e-09,4.7222613920412145e-09,0.000999981096165444,4.722177486793956e-08,1.0001205968874128e-07,4.7216052804803895e-08,4.7216538123872014e-08,2.125e-08,2.125e-08
2074,2.0741382758850593,4.721659820631385e-09,4.7217140483083535e-09,4.722260006450661e-09,0.0009999810962264427,4.722176083672103e-08,1.0001201272128388e-07,4.721606079019065e-08,4.72165444975619e-08,2.125e-08,2.125e-08
2075,2.0751383425561705,4.721660438403601e-09,4.721714485428592e-09,4.7222586245408835e-09,0.0009999810962872699,4.722174684276877e-08,1.0001196588814977e-07,4.721606875454745e-08,4.72165508541747e-08,2.125e-08,2.125e-08
2076,2.076138409227282,4.721661054516612e-09,4.721714921370053e-09,4.7222572463090615e-09,0.0009999810963479253,4.722173288605413e-08,1.0001191918932139e-07,4.7216076697891543e-08,4.721655719372259e-08,2.125e-08,2.125e-08
2077,2.0771384758983933,4.721661668971533e-09,4.721715356133499e-09,4.72225587175252e-09,0.0009999810964084093,4.722171896655002e-08,1.0001187262478627e-07,4.721608462023934e-08,4.7216563516217084e-08,2.125e-08,2.125e-08
2078,2.078138542569505,4.7216622817694115e-09,4.721715789719644e-09,4.722254500868735e-09,0.000999981096468722,4.722170508423081e-08,1.0001182619453698e-07,4.721609252160638e-08,4.721656982166901e-08,2.125e-08,2.125e-08
2079,2.079138609240616,4.721662892911232e-09,4.72171622212916e-09,4.722253133655331e-09,0.000999981096528863,4.7221691239072404e-08,1.0001177989857128e-07,4.721610040200734e-08,4.7216576110088524e-08,2.125e-08,2.125e-08
2080,2.0801386759117277,4.7216635023979076e-09,4.721716653362668e-09,4.722251770110081e-09,0.0009999810965888327,4.722167743105221e-08,1.0001173373689199e-07,4.7216108261456034e-08,4.721658238148509e-08,2.125e-08,2.125e-08
2081,2.081138742582839,4.721664110230288e-09,4.721717083420742e-09,4.722250410230909e-09,0.000999981096648631,4.7221663660149176e-08,1.0001168770950701e-07,4.72161160999654e-08,4.7216588635867474e-08,2.125e-08,2.125e-08
2082,2.0821388092539506,4.721664716409156e-09,4.721717512303911e-09,4.722249054015889e-09,0.000999981096708258,4.722164992634376e-08,1.0001164181642945e-07,4.721612391754752e-08,4.7216594873243755e-08,2.125e-08,2.125e-08
2083,2.0831388759250618,4.721665320935225e-09,4.721717940012656e-09,4.722247701463246e-09,0.0009999810967677135,4.722163622961793e-08,1.0001159605767752e-07,4.7216131714213585e-08,4.721660109362135e-08,2.125e-08,2.125e-08
2084,2.0841389425961734,4.7216659238091435e-09,4.721718366547408e-09,4.7222463525713554e-09,0.0009999810968269976,4.7221622569955205e-08,1.0001155043327462e-07,4.721613948997394e-08,4.7216607297006944e-08,2.125e-08,2.125e-08
2085,2.0851390092672846,4.721666525031492e-09,4.721718791908553e-09,4.722245007338745e-09,0.00099998109688611,4.7221608947340625e-08,1.0001150494324928e-07,4.7216147244838025e-08,4.7216613483406545e-08,2.125e-08,2.125e-08
2086,2.086139075938396,4.721667124602781e-09,4.721719216096429e-09,4.722243665764093e-09,0.0009999810969450512,4.722159536176079e-08,1.0001145958763521e-07,4.721615497881442e-08,4.7216619652825484e-08,2.125e-08,2.125e-08
2087,2.0871391426095074,4.721667722523457e-09,4.721719639111325e-09,4.722242327846232e-09,0.000999981097003821,4.722158181320379e-08,1.0001141436647136e-07,4.721616269191081e-08,4.721662580526837e-08,2.125e-08,2.125e-08
2088,2.088139209280619,4.721668318793898e-09,4.7217200609534844e-09,4.722240993584144e-09,0.0009999810970624191,4.722156830165932e-08,1.0001136927980182e-07,4.7216170384134026e-08,4.721663194073912e-08,2.125e-08,2.125e-08
2089,2.08913927595173,4.721668913414412e-09,4.7217204816230985e-09,4.722239662976966e-09,0.000999981097120846,4.722155482711858e-08,1.0001132432767593e-07,4.721617805548997e-08,4.721663805924095e-08,2.125e-08,2.125e-08
2090,2.090139342622842,4.7216695063852385e-09,4.721720901120316e-09,4.722238336023989e-09,0.000999981097179101,4.722154138957436e-08,1.0001127951014823e-07,4.72161857059837e-08,4.7216644160776393e-08,2.125e-08,2.125e-08
2091,2.091139409293953,4.7216700977065515e-09,4.72172131944523e-09,4.7222370127246545e-09,0.0009999810972371843,4.7221527989020963e-08,1.000112348272785e-07,4.721619333561935e-08,4.721665024534724e-08,2.125e-08,2.125e-08
2092,2.0921394759650647,4.721670687378454e-09,4.721721736597893e-09,4.722235693078562e-09,0.000999981097295096,4.7221514625454285e-08,1.0001119027913179e-07,4.721620094440019e-08,4.721665631295461e-08,2.125e-08,2.125e-08
2093,2.093139542636176,4.721671275400982e-09,4.721722152578304e-09,4.722234377085462e-09,0.0009999810973528361,4.7221501298871764e-08,1.0001114586577837e-07,4.721620853232857e-08,4.721666236359891e-08,2.125e-08,2.125e-08
2094,2.0941396093072875,4.721671861774102e-09,4.721722567386414e-09,4.722233064745262e-09,0.0009999810974104042,4.722148800927242e-08,1.0001110158729379e-07,4.7216216099405974e-08,4.721666839727981e-08,2.125e-08,2.125e-08
2095,2.0951396759783987,4.72167244649771e-09,4.721722981022129e-09,4.722231756058022e-09,0.0009999810974678004,4.722147475665684e-08,1.000110574437589e-07,4.721622364563297e-08,4.7216674413996314e-08,2.125e-08,2.125e-08
2096,2.0961397426495103,4.721673029571633e-09,4.721723393485299e-09,4.722230451023962e-09,0.0009999810975250243,4.722146154102718e-08,1.0001101343525981e-07,4.7216231171009224e-08,4.7216680413746686e-08,2.125e-08,2.125e-08
2097,2.0971398093206215,4.721673610995634e-09,4.721723804775732e-09,4.7222291496434515e-09,0.0009999810975820764,4.722144836238719e-08,1.0001096956188792e-07,4.7216238675533505e-08,4.721668639652848e-08,2.125e-08,2.125e-08
2098,2.098139875991733,4.721674190769398e-09,4.721724214893183e-09,4.722227851917022e-09,0.0009999810976389562,4.722143522074217e-08,1.0001092582374002e-07,4.721624615920368e-08,4.721669236233853e-08,2.125e-08,2.125e-08
2099,2.0991399426628443,4.721674768892547e-09,4.72172462383736e-09,4.722226557845361e-09,0.0009999810976956637,4.7221422116099046e-08,1.0001088222091812e-07,4.7216253622016714e-08,4.7216698311172973e-08,2.125e-08,2.125e-08
2100,2.100140009333956,4.72167534536463e-09,4.7217250316079196e-09,4.7222252674293075e-09,0.0009999810977521987,4.7221409048466297e-08,1.0001083875352964e-07,4.721626106396864e-08,4.7216704243027196e-08,2.125e-08,2.125e-08
2101,2.101140076005067,4.721675920185128e-09,4.721725438204469e-09,4.722223980669864e-09,0.0009999810978085612,4.722139601785402e-08,1.0001079542168728e-07,4.7216268485054605e-08,4.72167101578959e-08,2.125e-08,2.125e-08
2102,2.1021401426761788,4.721676493353448e-09,4.7217258436265696e-09,4.722222697568187e-09,0.0009999810978647509,4.7221383024273916e-08,1.000107522255092e-07,4.721627588526883e-08,4.721671605577305e-08,2.125e-08,2.125e-08
2103,2.10314020934729,4.721677064868931e-09,4.7217262478737285e-09,4.722221418125594e-09,0.000999981097920768,4.7221370067739245e-08,1.000107091651188e-07,4.721628326460462e-08,4.721672193665187e-08,2.125e-08,2.125e-08
2104,2.1041402760184016,4.7216776347308454e-09,4.721726650945405e-09,4.722220142343558e-09,0.000999981097976612,4.722135714826491e-08,1.0001066624064496e-07,4.7216290623054385e-08,4.721672780052488e-08,2.125e-08,2.125e-08
2105,2.1051403426895128,4.72167820293839e-09,4.72172705284101e-09,4.722218870223713e-09,0.0009999810980322826,4.7221344265867416e-08,1.0001062345222191e-07,4.721629796060958e-08,4.721673364738387e-08,2.125e-08,2.125e-08
2106,2.1061404093606244,4.721678769490692e-09,4.721727453559901e-09,4.72221760176785e-09,0.0009999810980877801,4.722133142056487e-08,1.0001058079998923e-07,4.721630527726077e-08,4.7216739477219896e-08,2.125e-08,2.125e-08
2107,2.1071404760317356,4.721679334386808e-09,4.721727853101389e-09,4.7222163369779234e-09,0.0009999810981431042,4.7221318612377006e-08,1.0001053828409204e-07,4.721631257299757e-08,4.7216745290023294e-08,2.125e-08,2.125e-08
2108,2.1081405427028472,4.7216798976257225e-09,4.721728251464732e-09,4.722215075856042e-09,0.0009999810981982547,4.722130584132516e-08,1.0001049590468077e-07,4.721631984780869e-08,4.721675108578365e-08,2.125e-08,2.125e-08
2109,2.1091406093739584,4.72168045920635e-09,4.721728648649139e-09,4.722213818404479e-09,0.0009999810982532313,4.722129310743231e-08,1.0001045366191132e-07,4.721632710168189e-08,4.7216756864489813e-08,2.125e-08,2.125e-08
2110,2.11014067604507,4.721681019127533e-09,4.7217290446537684e-09,4.722212564625667e-09,0.000999981098308034,4.722128041072305e-08,1.0001041155594507e-07,4.7216334334604025e-08,4.721676262612993e-08,2.125e-08,2.125e-08
2111,2.1111407427161812,4.721681577388044e-09,4.721729439477727e-09,4.7222113145222e-09,0.0009999810983626627,4.722126775122362e-08,1.0001036958694878e-07,4.7216341546561e-08,4.7216768370691394e-08,2.125e-08,2.125e-08
2112,2.112140809387293,4.721682133986579e-09,4.721729833120074e-09,4.722210068096833e-09,0.0009999810984171165,4.722125512896187e-08,1.0001032775509476e-07,4.721634873753779e-08,4.721677409816084e-08,2.125e-08,2.125e-08
2113,2.113140876058404,4.721682688921768e-09,4.721730225579816e-09,4.722208825352483e-09,0.0009999810984713962,4.7221242543967306e-08,1.0001028606056076e-07,4.7216355907518427e-08,4.7216779808524193e-08,2.125e-08,2.125e-08
2114,2.1141409427295157,4.721683242192165e-09,4.721730616855905e-09,4.7222075862922284e-09,0.000999981098525501,4.722122999627106e-08,1.0001024450353002e-07,4.721636305648602e-08,4.721678550176661e-08,2.125e-08,2.125e-08
2115,2.115141009400627,4.721683793796253e-09,4.721731006947248e-09,4.7222063509193125e-09,0.0009999810985794307,4.722121748590594e-08,1.0001020308419128e-07,4.721637018442272e-08,4.721679117787252e-08,2.125e-08,2.125e-08
2116,2.1161410760717385,4.7216843437324446e-09,4.721731395852699e-09,4.7222051192371366e-09,0.000999981098633185,4.722120501290637e-08,1.0001016180273878e-07,4.7216377291309733e-08,4.7216796836825604e-08,2.125e-08,2.125e-08
2117,2.1171411427428497,4.721684891999074e-09,4.721731783571057e-09,4.72220389124927e-09,0.0009999810986867639,4.7221192577308446e-08,1.0001012065937235e-07,4.7216384377127345e-08,4.72168024786088e-08,2.125e-08,2.125e-08
2118,2.1181412094139613,4.721685438594409e-09,4.721732170101077e-09,4.722202666959444e-09,0.0009999810987401673,4.722118017914992e-08,1.0001007965429727e-07,4.721639144185486e-08,4.721680810320428e-08,2.125e-08,2.125e-08
2119,2.1191412760850725,4.721685983516642e-09,4.721732555441454e-09,4.722201446371555e-09,0.0009999810987933945,4.7221167818470196e-08,1.0001003878772441e-07,4.721639848547066e-08,4.721681371059349e-08,2.125e-08,2.125e-08
2120,2.120141342756184,4.7216865267638905e-09,4.721732939590839e-09,4.72220022948966e-09,0.0009999810988464456,4.722115549531034e-08,1.0000999805987021e-07,4.7216405507952156e-08,4.7216819300757104e-08,2.125e-08,2.125e-08
2121,2.1211414094272953,4.721687068334201e-09,4.721733322547826e-09,4.722199016317984e-09,0.00099998109889932,4.72211432097131e-08,1.0000995747095663e-07,4.7216412509275816e-08,4.7216824873675054e-08,2.125e-08,2.125e-08
2122,2.122141476098407,4.721687608225548e-09,4.72173370431096e-09,4.722197806860917e-09,0.0009999810989520179,4.72211309617229e-08,1.0000991702121125e-07,4.7216419489417154e-08,4.721683042932651e-08,2.125e-08,2.125e-08
2123,2.123141542769518,4.721688146435829e-09,4.721734084878733e-09,4.7221966011230125e-09,0.0009999810990045386,4.7221118751385816e-08,1.0000987671086723e-07,4.72164264483507e-08,4.721683596768989e-08,2.125e-08,2.125e-08
2124,2.12414160944063,4.7216886829628695e-09,4.721734464249585e-09,4.722195399108993e-09,0.0009999810990568819,4.7221106578749625e-08,1.0000983654016333e-07,4.721643338605006e-08,4.721684148874285e-08,2.125e-08,2.125e-08
2125,2.125141676111741,4.721689217804421e-09,4.7217348424219055e-09,4.7221942008237436e-09,0.0009999810991090474,4.722109444386377e-08,1.0000979650934393e-07,4.721644030248785e-08,4.721684699246229e-08,2.125e-08,2.125e-08
2126,2.1261417427828526,4.72168975095816e-09,4.7217352193940295e-09,4.722193006272317e-09,0.0009999810991610353,4.7221082346779394e-08,1.0000975661865903e-07,4.721644719763575e-08,4.721685247882435e-08,2.125e-08,2.125e-08
2127,2.127141809453964,4.721690282421691e-09,4.721735595164239e-09,4.722191815459936e-09,0.0009999810992128448,4.722107028754933e-08,1.0000971686836425e-07,4.721645407146442e-08,4.7216857947804374e-08,2.125e-08,2.125e-08
2128,2.128141876125075,4.7216908121925445e-09,4.721735969730768e-09,4.722190628391988e-09,0.0009999810992644758,4.722105826622809e-08,1.0000967725872087e-07,4.72164609239436e-08,4.7216863399377e-08,2.125e-08,2.125e-08
2129,2.1291419427961866,4.721691340268172e-09,4.721736343091793e-09,4.722189445074025e-09,0.000999981099315928,4.72210462828719e-08,1.0000963778999581e-07,4.721646775504204e-08,4.721686883351606e-08,2.125e-08,2.125e-08
2130,2.130142009467298,4.721691866645954e-09,4.721736715245441e-09,4.7221882655117736e-09,0.0009999810993672007,4.722103433753869e-08,1.0000959846246173e-07,4.721647456472752e-08,4.7216874250194605e-08,2.125e-08,2.125e-08
2131,2.1311420761384094,4.721692391323196e-09,4.721737086189782e-09,4.722187089711124e-09,0.0009999810994182942,4.722102243028809e-08,1.0000955927639686e-07,4.721648135296685e-08,4.721687964938496e-08,2.125e-08,2.125e-08
2132,2.1321421428095206,4.721692914297127e-09,4.721737455922839e-09,4.7221859176781365e-09,0.0009999810994692074,4.722101056118142e-08,1.000095202320852e-07,4.721648811972583e-08,4.721688503105863e-08,2.125e-08,2.125e-08
2133,2.1331422094806323,4.7216934355649025e-09,4.721737824442578e-09,4.7221847494190415e-09,0.0009999810995199407,4.7220998730281747e-08,1.0000948132981645e-07,4.721649486496933e-08,4.721689039518638e-08,2.125e-08,2.125e-08
2134,2.1341422761517435,4.7216939551236015e-09,4.721738191746912e-09,4.722183584940237e-09,0.0009999810995704932,4.7220986937653844e-08,1.0000944256988595e-07,4.721650158866119e-08,4.7216895741738204e-08,2.125e-08,2.125e-08
2135,2.135142342822855,4.7216944729702285e-09,4.721738557833703e-09,4.722182424248294e-09,0.0009999810996208648,4.722097518336419e-08,1.0000940395259485e-07,4.72165082907643e-08,4.721690107068328e-08,2.125e-08,2.125e-08
2136,2.1361424094939663,4.72169498910171e-09,4.721738922700757e-09,4.722181267349949e-09,0.000999981099671055,4.7220963467480985e-08,1.0000936547825e-07,4.7216514971240544e-08,4.721690638199004e-08,2.125e-08,2.125e-08
2137,2.137142476165078,4.7216955035148994e-09,4.721739286345828e-09,4.722180114252114e-09,0.0009999810997210635,4.7220951790074194e-08,1.0000932714716398e-07,4.721652163005083e-08,4.721691167562613e-08,2.125e-08,2.125e-08
2138,2.138142542836189,4.721696016206574e-09,4.721739648766615e-09,4.722178964961868e-09,0.0009999810997708897,4.722094015121548e-08,1.0000928895965518e-07,4.7216528267155046e-08,4.7216916951558406e-08,2.125e-08,2.125e-08
2139,2.1391426095073007,4.721696527173433e-09,4.721740009960765e-09,4.722177819486465e-09,0.0009999810998205338,4.7220928550978256e-08,1.000092509160477e-07,4.721653488251212e-08,4.7216922209752946e-08,2.125e-08,2.125e-08
2140,2.140142676178412,4.721697036412101e-09,4.721740369925869e-09,4.72217667783333e-09,0.0009999810998699947,4.722091698943766e-08,1.0000921301667143e-07,4.721654147607999e-08,4.721692745017505e-08,2.125e-08,2.125e-08
2141,2.1411427428495236,4.721697543919124e-09,4.721740728659468e-09,4.722175540010055e-09,0.0009999810999192723,4.722090546667058e-08,1.000091752618621e-07,4.721654804781556e-08,4.72169326727892e-08,2.125e-08,2.125e-08
2142,2.1421428095206347,4.721698049690976e-09,4.721741086159046e-09,4.722174406024411e-09,0.000999981099968366,4.722089398275567e-08,1.0000913765196117e-07,4.721655459767475e-08,4.7216937877559136e-08,2.125e-08,2.125e-08
2143,2.1431428761917464,4.7216985537240464e-09,4.721741442422031e-09,4.722173275884341e-09,0.0009999811000172758,4.72208825377733e-08,1.0000910018731597e-07,4.7216561125612486e-08,4.7216943064447776e-08,2.125e-08,2.125e-08
2144,2.1441429428628576,4.721699056014657e-09,4.721741797445799e-09,4.722172149597957e-09,0.0009999811000660007,4.7220871131805624e-08,1.0000906286827966e-07,4.721656763158269e-08,4.7216948233417255e-08,2.125e-08,2.125e-08
2145,2.145143009533969,4.721699556559045e-09,4.721742151227675e-09,4.722171027173547e-09,0.0009999811001145406,4.722085976493654e-08,1.000090256952112e-07,4.721657411553826e-08,4.721695338442892e-08,2.125e-08,2.125e-08
2146,2.1461430762050804,4.721700055353375e-09,4.7217425037649215e-09,4.722169908619575e-09,0.000999981100162895,4.72208484372517e-08,1.0000898866847539e-07,4.721658057743111e-08,4.72169585174433e-08,2.125e-08,2.125e-08
2147,2.147143142876192,4.721700552393731e-09,4.7217428550547534e-09,4.7221687939446765e-09,0.0009999811002110635,4.722083714883854e-08,1.0000895178844291e-07,4.7216587017212136e-08,4.7216963632420147e-08,2.125e-08,2.125e-08
2148,2.148143209547303,4.721701047676122e-09,4.721743205094327e-09,4.722167683157663e-09,0.0009999811002590455,4.722082589978626e-08,1.0000891505549032e-07,4.7216593434831204e-08,4.721696872931842e-08,2.125e-08,2.125e-08
2149,2.149143276218415,4.7217015411964756e-09,4.721743553880746e-09,4.722166576267519e-09,0.0009999811003068406,4.7220814690185815e-08,1.0000887847000004e-07,4.721659983023718e-08,4.721697380809626e-08,2.125e-08,2.125e-08
2150,2.150143342889526,4.721702032950646e-09,4.721743901411058e-09,4.722165473283408e-09,0.0009999811003544483,4.722080352012996e-08,1.0000884203236039e-07,4.7216606203377897e-08,4.721697886871101e-08,2.125e-08,2.125e-08
2151,2.1511434095606377,4.7217025229344075e-09,4.721744247682254e-09,4.722164374214666e-09,0.000999981100401868,4.7220792389713225e-08,1.0000880574296558e-07,4.721661255420021e-08,4.721698391111923e-08,2.125e-08,2.125e-08
